State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Uttar Pradesh,Sambhal,2020-05-28,78,35,43,0,0.0,0.0,0.0,Sambhal,Uttar Pradesh
Madhya Pradesh,Guna,2020-05-28,2,1,1,0,0.0,0.0,0.0,Guna,Madhya Pradesh
Jharkhand,Ramgarh,2020-05-28,11,11,0,0,0.0,0.0,0.0,Ramgarh,Jharkhand
Kerala,Pathanamthitta,2020-05-28,33,16,17,0,0.0,0.0,0.0,Pathanamthitta,Kerala
Uttar Pradesh,Gorakhpur,2020-05-28,62,46,11,5,0.0,0.0,0.0,Gorakhpur,Uttar Pradesh
Arunachal Pradesh,East Siang,2020-05-28,0,0,0,0,0.0,0.0,0.0,East Siang,Arunachal Pradesh
Jharkhand,Sahibganj,2020-05-28,0,0,0,0,0.0,0.0,0.0,Sahibganj,Jharkhand
Nagaland,Wokha,2020-05-28,0,0,0,0,0.0,0.0,0.0,Wokha,Nagaland
Kerala,Palakkad,2020-05-28,104,89,15,0,0.0,0.0,0.0,Palakkad,Kerala
Uttar Pradesh,Jhansi,2020-05-28,32,2,26,4,0.0,0.0,0.0,Jhansi,Uttar Pradesh
Jharkhand,Saraikela-Kharsawan,2020-05-28,4,4,0,0,0.0,0.0,0.0,Saraikela-Kharsawan,Jharkhand
Kerala,Malappuram,2020-05-28,82,46,35,1,0.0,0.0,0.0,Malappuram,Kerala
Jharkhand,Pakur,2020-05-28,4,4,0,0,0.0,0.0,0.0,Pakur,Jharkhand
Jharkhand,West Singhbhum,2020-05-28,15,15,0,0,0.0,0.0,0.0,Pashchimi Singhbhum,Jharkhand
Uttar Pradesh,Chandauli,2020-05-28,21,17,4,0,0.0,0.0,0.0,Chandauli,Uttar Pradesh
Uttar Pradesh,Kanpur Dehat,2020-05-28,15,11,3,1,0.0,0.0,0.0,Kanpur Dehat,Uttar Pradesh
Karnataka,Bagalkote,2020-05-28,78,7,70,1,0.0,0.0,0.0,Bagalkot,Karnataka
Kerala,Kottayam,2020-05-28,40,16,24,0,0.0,0.0,0.0,Kottayam,Kerala
Arunachal Pradesh,East Kameng,2020-05-28,0,0,0,0,0.0,0.0,0.0,East Kameng,Arunachal Pradesh
Nagaland,Zunheboto,2020-05-28,0,0,0,0,0.0,0.0,0.0,Zunheboto,Nagaland
Karnataka,Ballari,2020-05-28,38,23,14,1,0.0,0.0,0.0,Bellary,Karnataka
Kerala,Kollam,2020-05-28,47,24,23,0,0.0,0.0,0.0,Kollam,Kerala
Kerala,Kasaragod,2020-05-28,242,49,193,0,0.0,0.0,0.0,Kasaragod,Kerala
Uttar Pradesh,Deoria,2020-05-28,68,55,13,0,0.0,0.0,0.0,Deoria,Uttar Pradesh
Kerala,Kozhikode,2020-05-28,53,28,25,0,0.0,0.0,0.0,Kozhikode,Kerala
Karnataka,Belagavi,2020-05-28,145,64,80,1,0.0,0.0,0.0,Belgaum,Karnataka
Kerala,Thiruvananthapuram,2020-05-28,42,25,16,1,0.0,0.0,0.0,Thiruvananthapuram,Kerala
Jharkhand,Lohardaga,2020-05-28,2,2,0,0,0.0,0.0,0.0,Lohardaga,Jharkhand
Madhya Pradesh,Barwani,2020-05-28,41,8,32,1,0.0,0.0,0.0,Barwani,Madhya Pradesh
Uttar Pradesh,Balrampur,2020-05-28,36,24,12,0,0.0,0.0,0.0,Balrampur,Uttar Pradesh
Jharkhand,Dumka,2020-05-28,2,0,2,0,0.0,0.0,0.0,Dumka,Jharkhand
Madhya Pradesh,Alirajpur,2020-05-28,3,0,3,0,0.0,0.0,0.0,Alirajpur,Madhya Pradesh
Arunachal Pradesh,Lepa Rada,2020-05-28,0,0,0,0,0.0,0.0,0.0,Lepa Rada,Arunachal Pradesh
Jharkhand,Chatra,2020-05-28,1,1,0,0,0.0,0.0,0.0,Chatra,Jharkhand
Nagaland,Phek,2020-05-28,0,0,0,0,0.0,0.0,0.0,Phek,Nagaland
Madhya Pradesh,Agar Malwa,2020-05-28,13,0,12,1,0.0,0.0,0.0,Agar Malwa,Madhya Pradesh
Uttar Pradesh,Shrawasti,2020-05-28,29,16,12,1,0.0,0.0,0.0,Shravasti,Uttar Pradesh
Jharkhand,East Singhbhum,2020-05-28,28,28,0,0,0.0,0.0,0.0,Purbi Singhbhum,Jharkhand
Arunachal Pradesh,Kamle,2020-05-28,0,0,0,0,0.0,0.0,0.0,Kamle,Arunachal Pradesh
Ladakh,Leh,2020-05-28,36,2,34,0,0.0,0.0,0.0,Leh (Ladakh),Jammu and Kashmir
Jharkhand,Gumla,2020-05-28,11,11,0,0,0.0,0.0,0.0,Gumla,Jharkhand
Ladakh,Kargil,2020-05-28,18,9,9,0,0.0,0.0,0.0,Kargil,Jammu and Kashmir
Uttar Pradesh,Ayodhya,2020-05-28,93,88,2,3,0.0,0.0,0.0,Faizabad,Uttar Pradesh
Jharkhand,Khunti,2020-05-28,1,1,0,0,0.0,0.0,0.0,Khunti,Jharkhand
Kerala,Wayanad,2020-05-28,26,10,15,1,0.0,0.0,0.0,Wayanad,Kerala
Arunachal Pradesh,Kra Daadi,2020-05-28,0,0,0,0,0.0,0.0,0.0,Kra Daadi,Arunachal Pradesh
Nagaland,Tuensang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Tuensang,Nagaland
Jharkhand,Latehar,2020-05-28,10,10,0,0,0.0,0.0,0.0,Latehar,Jharkhand
Kerala,Thrissur,2020-05-28,38,22,15,1,0.0,0.0,0.0,Thrissur,Kerala
Uttar Pradesh,Jalaun,2020-05-28,43,2,39,2,0.0,0.0,0.0,Jalaun,Uttar Pradesh
Arunachal Pradesh,Kurung Kumey,2020-05-28,0,0,0,0,0.0,0.0,0.0,Kurung Kumey,Arunachal Pradesh
Kerala,Kannur,2020-05-28,195,77,116,2,0.0,0.0,0.0,Kannur,Kerala
Uttar Pradesh,Siddharthnagar,2020-05-28,95,68,26,1,0.0,0.0,0.0,Siddharth Nagar,Uttar Pradesh
Arunachal Pradesh,Changlang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Changlang,Arunachal Pradesh
Karnataka,Bengaluru Urban,2020-05-28,284,122,152,10,0.0,0.0,0.0,Bangalore,Karnataka
Uttar Pradesh,Chitrakoot,2020-05-28,29,12,15,2,0.0,0.0,0.0,Chitrakoot,Uttar Pradesh
Karnataka,Davanagere,2020-05-28,140,84,52,4,0.0,0.0,0.0,Davanagere,Karnataka
Sikkim,East Sikkim,2020-05-28,0,0,0,0,0.0,0.0,0.0,East Sikkim,Sikkim
Karnataka,Chitradurga,2020-05-28,31,26,5,0,0.0,0.0,0.0,Chitradurga,Karnataka
Karnataka,Dharwad,2020-05-28,43,32,11,0,0.0,0.0,0.0,Dharwad,Karnataka
Sikkim,North Sikkim,2020-05-28,0,0,0,0,0.0,0.0,0.0,North Sikkim,Sikkim
Karnataka,Vijayapura,2020-05-28,79,30,44,5,0.0,0.0,0.0,Bijapur,Karnataka
Uttar Pradesh,Fatehpur,2020-05-28,44,35,9,0,0.0,0.0,0.0,Fatehpur,Uttar Pradesh
Karnataka,Uttara Kannada,2020-05-28,77,37,40,0,0.0,0.0,0.0,Uttara Kannada,Karnataka
Arunachal Pradesh,Lohit,2020-05-28,1,0,1,0,0.0,0.0,0.0,Lohit,Arunachal Pradesh
Sikkim,South Sikkim,2020-05-28,1,1,0,0,0.0,0.0,0.0,South Sikkim,Sikkim
Karnataka,Gadag,2020-05-28,35,28,6,1,0.0,0.0,0.0,Gadag,Karnataka
Karnataka,Udupi,2020-05-28,120,116,3,1,0.0,0.0,0.0,Udupi,Karnataka
Sikkim,West Sikkim,2020-05-28,0,0,0,0,0.0,0.0,0.0,West Sikkim,Sikkim
Uttar Pradesh,Ambedkar Nagar,2020-05-28,51,44,5,2,0.0,0.0,0.0,Ambedkar Nagar,Uttar Pradesh
Karnataka,Kalaburagi,2020-05-28,186,104,75,7,0.0,0.0,0.0,Gulbarga,Karnataka
Karnataka,Tumakuru,2020-05-28,28,21,5,2,0.0,0.0,0.0,Tumkur,Karnataka
Uttar Pradesh,Hamirpur,2020-05-28,6,4,2,0,0.0,0.0,0.0,Hamirpur,Uttar Pradesh
Karnataka,Kodagu,2020-05-28,3,2,1,0,0.0,0.0,0.0,Kodagu,Karnataka
Karnataka,Mysuru,2020-05-28,90,2,88,0,0.0,0.0,0.0,Mysore,Karnataka
Uttar Pradesh,Lalitpur,2020-05-28,2,1,0,1,0.0,0.0,0.0,Lalitpur,Uttar Pradesh
Uttar Pradesh,Farrukhabad,2020-05-28,27,19,8,0,0.0,0.0,0.0,Farrukhabad,Uttar Pradesh
Karnataka,Other State,2020-05-28,22,1,20,1,0.0,0.0,0.0,Other State,Karnataka
Uttar Pradesh,Kushinagar,2020-05-28,10,6,3,1,0.0,0.0,0.0,Kushinagar,Uttar Pradesh
Karnataka,Haveri,2020-05-28,6,3,3,0,0.0,0.0,0.0,Haveri,Karnataka
Karnataka,Bengaluru Rural,2020-05-28,13,6,6,1,0.0,0.0,0.0,Bangalore Rural,Karnataka
Kerala,Idukki,2020-05-28,26,2,24,0,0.0,0.0,0.0,Idukki,Kerala
Uttar Pradesh,Barabanki,2020-05-28,144,121,22,1,0.0,0.0,0.0,Barabanki,Uttar Pradesh
Karnataka,Bidar,2020-05-28,109,82,24,3,0.0,0.0,0.0,Bidar,Karnataka
Kerala,Ernakulam,2020-05-28,41,13,27,1,0.0,0.0,0.0,Ernakulam,Kerala
Karnataka,Chikkaballapura,2020-05-28,131,110,19,2,0.0,0.0,0.0,Chikballapura,Karnataka
Kerala,Alappuzha,2020-05-28,35,28,7,0,0.0,0.0,0.0,Alappuzha,Kerala
Uttar Pradesh,Lakhimpur Kheri,2020-05-28,62,32,30,0,0.0,0.0,0.0,Lakhimpur Kheri,Uttar Pradesh
Karnataka,Dakshina Kannada,2020-05-28,78,56,15,6,0.0,0.0,0.0,Dakshina Kannada,Karnataka
Karnataka,Ramanagara,2020-05-28,1,1,0,0,0.0,0.0,0.0,Ramanagara,Karnataka
Uttar Pradesh,Mahoba,2020-05-28,10,6,3,1,0.0,0.0,0.0,Mahoba,Uttar Pradesh
Karnataka,Raichur,2020-05-28,71,71,0,0,0.0,0.0,0.0,Raichur,Karnataka
Uttar Pradesh,Ballia,2020-05-28,32,32,0,0,0.0,0.0,0.0,Ballia,Uttar Pradesh
Karnataka,Koppal,2020-05-28,4,4,0,0,0.0,0.0,0.0,Koppal,Karnataka
Arunachal Pradesh,Anjaw,2020-05-28,0,0,0,0,0.0,0.0,0.0,Anjaw,Arunachal Pradesh
Karnataka,Chikkamagaluru,2020-05-28,13,12,1,0,0.0,0.0,0.0,Chikmagalur,Karnataka
Karnataka,Chamarajanagara,2020-05-28,0,0,0,0,0.0,0.0,0.0,Chamrajnagar,Karnataka
Karnataka,Yadgir,2020-05-28,155,154,0,1,0.0,0.0,0.0,Yadgir,Karnataka
Uttar Pradesh,Maharajganj,2020-05-28,46,31,14,1,0.0,0.0,0.0,Maharajganj,Uttar Pradesh
Karnataka,Kolar,2020-05-28,19,19,0,0,0.0,0.0,0.0,Kolar,Karnataka
Karnataka,Hassan,2020-05-28,128,128,0,0,0.0,0.0,0.0,Hassan,Karnataka
Uttar Pradesh,Amethi,2020-05-28,88,76,12,0,0.0,0.0,0.0,Amethi,Uttar Pradesh
Karnataka,Shivamogga,2020-05-28,36,32,4,0,0.0,0.0,0.0,Shimoga,Karnataka
Jharkhand,Koderma,2020-05-28,31,29,1,1,0.0,0.0,0.0,Kodarma,Jharkhand
Arunachal Pradesh,Longding,2020-05-28,0,0,0,0,0.0,0.0,0.0,Longding,Arunachal Pradesh
Madhya Pradesh,Betul,2020-05-28,21,20,1,0,0.0,0.0,0.0,Betul,Madhya Pradesh
Jharkhand,Godda,2020-05-28,1,0,1,0,0.0,0.0,0.0,Godda,Jharkhand
Arunachal Pradesh,Upper Dibang Valley,2020-05-28,0,0,0,0,0.0,0.0,0.0,Upper Dibang Valley,Arunachal Pradesh
Madhya Pradesh,Burhanpur,2020-05-28,293,97,182,14,0.0,0.0,0.0,Burhanpur,Madhya Pradesh
Jammu and Kashmir,Reasi,2020-05-28,12,9,3,0,0.0,0.0,0.0,Reasi,Jammu and Kashmir
Madhya Pradesh,Vidisha,2020-05-28,20,5,15,0,0.0,0.0,0.0,Vidisha,Madhya Pradesh
Uttar Pradesh,Saharanpur,2020-05-28,234,31,203,0,0.0,0.0,0.0,Saharanpur,Uttar Pradesh
Arunachal Pradesh,Tirap,2020-05-28,0,0,0,0,0.0,0.0,0.0,Tirap,Arunachal Pradesh
Jammu and Kashmir,Budgam,2020-05-28,78,25,51,2,0.0,0.0,0.0,Badgam,Jammu and Kashmir
Madhya Pradesh,Ujjain,2020-05-28,614,299,261,54,0.0,0.0,0.0,Ujjain,Madhya Pradesh
Jammu and Kashmir,Bandipora,2020-05-28,146,13,132,1,0.0,0.0,0.0,Bandipore,Jammu and Kashmir
Nagaland,Kiphire,2020-05-28,0,0,0,0,0.0,0.0,0.0,Kiphire,Nagaland
Madhya Pradesh,Dindori,2020-05-28,16,14,2,0,0.0,0.0,0.0,Dindori,Madhya Pradesh
Madhya Pradesh,Tikamgarh,2020-05-28,6,2,4,0,0.0,0.0,0.0,Tikamgarh,Madhya Pradesh
Arunachal Pradesh,Tawang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Tawang,Arunachal Pradesh
Jammu and Kashmir,Baramulla,2020-05-28,153,51,98,4,0.0,0.0,0.0,Baramulla,Jammu and Kashmir
Madhya Pradesh,Shivpuri,2020-05-28,8,5,3,0,0.0,0.0,0.0,Shivpuri,Madhya Pradesh
Madhya Pradesh,Sheopur,2020-05-28,6,2,4,0,0.0,0.0,0.0,Sheopur,Madhya Pradesh
Uttar Pradesh,Sant Kabir Nagar,2020-05-28,69,32,31,6,0.0,0.0,0.0,Sant Kabir Nagar,Uttar Pradesh
Jammu and Kashmir,Shopiyan,2020-05-28,141,34,107,0,0.0,0.0,0.0,Shupiyan,Jammu and Kashmir
Arunachal Pradesh,Siang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Siang,Arunachal Pradesh
Jammu and Kashmir,Doda,2020-05-28,2,2,0,0,0.0,0.0,0.0,Doda,Jammu and Kashmir
Madhya Pradesh,Shajapur,2020-05-28,9,1,7,1,0.0,0.0,0.0,Shajapur,Madhya Pradesh
Nagaland,Kohima,2020-05-28,3,3,0,0,0.0,0.0,0.0,Kohima,Nagaland
Maharashtra,Raigad,2020-05-28,896,383,488,25,0.0,0.0,58.0,Raigarh,Maharashtra
Jammu and Kashmir,Ramban,2020-05-28,75,72,3,0,0.0,0.0,0.0,Ramban,Jammu and Kashmir
Nagaland,Dimapur,2020-05-28,6,6,0,0,0.0,0.0,0.0,Dimapur,Nagaland
Uttar Pradesh,Rampur,2020-05-28,172,126,46,0,0.0,0.0,0.0,Rampur,Uttar Pradesh
Uttar Pradesh,Pratapgarh,2020-05-28,73,35,35,3,0.0,0.0,0.0,Pratapgarh,Uttar Pradesh
Madhya Pradesh,Jhabua,2020-05-28,13,6,6,1,0.0,0.0,0.0,Jhabua,Madhya Pradesh
Arunachal Pradesh,West Siang,2020-05-28,0,0,0,0,0.0,0.0,0.0,West Siang,Arunachal Pradesh
Madhya Pradesh,Neemuch,2020-05-28,115,65,47,3,0.0,0.0,0.0,Neemuch,Madhya Pradesh
Madhya Pradesh,Panna,2020-05-28,4,3,1,0,0.0,0.0,0.0,Panna,Madhya Pradesh
Arunachal Pradesh,West Kameng,2020-05-28,0,0,0,0,0.0,0.0,0.0,West Kameng,Arunachal Pradesh
Madhya Pradesh,Niwari,2020-05-28,0,0,0,0,0.0,0.0,0.0,Nivari,Madhya Pradesh
Madhya Pradesh,Katni,2020-05-28,0,0,0,0,0.0,0.0,0.0,Katni,Madhya Pradesh
Uttar Pradesh,Prayagraj,2020-05-28,84,40,41,3,0.0,0.0,0.0,Allahabad,Uttar Pradesh
Madhya Pradesh,Anuppur,2020-05-28,3,0,3,0,0.0,0.0,0.0,Anuppur,Madhya Pradesh
Arunachal Pradesh,Upper Subansiri,2020-05-28,0,0,0,0,0.0,0.0,0.0,Upper Subansiri,Arunachal Pradesh
Jammu and Kashmir,Samba,2020-05-28,32,22,10,0,0.0,0.0,0.0,Samba,Jammu and Kashmir
Lakshadweep,Lakshadweep,2020-05-28,0,0,0,0,0.0,0.0,0.0,Lakshadweep,Lakshadweep
Madhya Pradesh,Shahdol,2020-05-28,7,4,3,0,0.0,0.0,0.0,Shahdol,Madhya Pradesh
Madhya Pradesh,Rewa,2020-05-28,32,30,2,0,0.0,0.0,0.0,Rewa,Madhya Pradesh
Uttar Pradesh,Rae Bareli,2020-05-28,69,18,50,1,0.0,0.0,0.0,Rae Bareli,Uttar Pradesh
Jammu and Kashmir,Srinagar,2020-05-28,208,75,126,7,0.0,0.0,0.0,Srinagar,Jammu and Kashmir
Madhya Pradesh,Ashoknagar,2020-05-28,12,9,2,1,0.0,0.0,0.0,Ashoknagar,Madhya Pradesh
Uttarakhand,Dehradun,2020-05-28,83,44,35,4,0.0,0.0,0.0,Dehradun,Uttarakhand
Madhya Pradesh,Harda,2020-05-28,3,0,3,0,0.0,0.0,0.0,Harda,Madhya Pradesh
Arunachal Pradesh,Upper Siang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Upper Siang,Arunachal Pradesh
Jammu and Kashmir,Udhampur,2020-05-28,50,27,22,1,0.0,0.0,0.0,Udhampur,Jammu and Kashmir
Madhya Pradesh,Other Region,2020-05-28,0,0,0,0,0.0,0.0,0.0,Other Region,Madhya Pradesh
Jammu and Kashmir,Mirpur,2020-05-28,0,0,0,0,0.0,0.0,0.0,Mirpur,Jammu and Kashmir
Daman and Diu,Diu,2020-05-28,0,0,0,0,0.0,0.0,0.0,Diu,Daman and Diu
Madhya Pradesh,Satna,2020-05-28,20,14,5,1,0.0,0.0,0.0,Satna,Madhya Pradesh
Madhya Pradesh,Sagar,2020-05-28,106,76,27,3,0.0,0.0,0.0,Sagar,Madhya Pradesh
Uttar Pradesh,Sultanpur,2020-05-28,68,58,10,0,0.0,0.0,0.0,Sultanpur,Uttar Pradesh
Uttarakhand,Almora,2020-05-28,21,18,3,0,0.0,0.0,0.0,Almora,Uttarakhand
Jharkhand,Ranchi,2020-05-28,126,24,100,2,0.0,0.0,0.0,Ranchi,Jharkhand
Madhya Pradesh,Hoshangabad,2020-05-28,37,0,34,3,0.0,0.0,0.0,Hoshangabad,Madhya Pradesh
Arunachal Pradesh,Lower Subansiri,2020-05-28,0,0,0,0,0.0,0.0,0.0,Lower Subansiri,Arunachal Pradesh
Jharkhand,Simdega,2020-05-28,10,8,2,0,0.0,0.0,0.0,Simdega,Jharkhand
Jharkhand,Unknown,2020-05-28,25,-13,38,0,0.0,0.0,0.0,Unknown,Jharkhand
Nagaland,Mon,2020-05-28,0,0,0,0,0.0,0.0,0.0,Mon,Nagaland
Madhya Pradesh,Gwalior,2020-05-28,119,70,47,2,0.0,0.0,0.0,Gwalior,Madhya Pradesh
Uttar Pradesh,Unnao,2020-05-28,29,22,6,1,0.0,0.0,0.0,Unnao,Uttar Pradesh
Madhya Pradesh,Indore,2020-05-28,3182,1526,1537,119,0.0,0.0,0.0,Indore,Madhya Pradesh
Arunachal Pradesh,Lower Siang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Lower Siang,Arunachal Pradesh
Jharkhand,Palamu,2020-05-28,17,2,15,0,0.0,0.0,0.0,Palamu,Jharkhand
Madhya Pradesh,Dewas,2020-05-28,91,29,53,9,0.0,0.0,0.0,Dewas,Madhya Pradesh
Uttar Pradesh,Varanasi,2020-05-28,170,83,83,4,0.0,0.0,0.0,Varanasi,Uttar Pradesh
Jharkhand,Garhwa,2020-05-28,55,52,3,0,0.0,0.0,0.0,Garhwa,Jharkhand
Madhya Pradesh,Chhindwara,2020-05-28,6,1,4,1,0.0,0.0,0.0,Chhindwara,Madhya Pradesh
Arunachal Pradesh,Lower Dibang Valley,2020-05-28,0,0,0,0,0.0,0.0,0.0,Lower Dibang Valley,Arunachal Pradesh
Jharkhand,Jamtara,2020-05-28,2,0,2,0,0.0,0.0,0.0,Jamtara,Jharkhand
Madhya Pradesh,Bhopal,2020-05-28,1356,452,853,51,0.0,0.0,0.0,Bhopal,Madhya Pradesh
Nagaland,Peren,2020-05-28,0,0,0,0,0.0,0.0,0.0,Peren,Nagaland
Uttar Pradesh,Bahraich,2020-05-28,76,41,35,0,0.0,0.0,0.0,Bahraich,Uttar Pradesh
Madhya Pradesh,Dhar,2020-05-28,114,6,105,3,0.0,0.0,0.0,Dhar,Madhya Pradesh
Andhra Pradesh,Foreign Evacuees,2020-05-28,111,111,0,0,0.0,0.0,0.0,Foreign Evacuees,Andhra Pradesh
Madhya Pradesh,Jabalpur,2020-05-28,216,47,160,9,0.0,0.0,0.0,Jabalpur,Madhya Pradesh
Jharkhand,Hazaribagh,2020-05-28,53,45,8,0,0.0,0.0,0.0,Hazaribagh,Jharkhand
Arunachal Pradesh,Shi Yomi,2020-05-28,0,0,0,0,0.0,0.0,0.0,Shi Yomi,Arunachal Pradesh
Jammu and Kashmir,Muzaffarabad,2020-05-28,0,0,0,0,0.0,0.0,0.0,Muzaffarabad,Jammu and Kashmir
Madhya Pradesh,Ratlam,2020-05-28,31,4,27,0,0.0,0.0,0.0,Ratlam,Madhya Pradesh
Andhra Pradesh,Vizianagaram,2020-05-28,22,18,4,0,0.0,0.0,0.0,Vizianagaram,Andhra Pradesh
Jammu and Kashmir,Punch,2020-05-28,23,23,0,0,0.0,0.0,0.0,Poonch,Jammu and Kashmir
Madhya Pradesh,Rajgarh,2020-05-28,7,7,0,0,0.0,0.0,0.0,Rajgarh,Madhya Pradesh
Uttar Pradesh,Shamli,2020-05-28,43,13,30,0,0.0,0.0,0.0,Shamli,Uttar Pradesh
Madhya Pradesh,Raisen,2020-05-28,68,1,64,3,0.0,0.0,0.0,Raisen,Madhya Pradesh
Arunachal Pradesh,Papum Pare,2020-05-28,0,0,0,0,0.0,0.0,0.0,Papum Pare,Arunachal Pradesh
Nagaland,Longleng,2020-05-28,0,0,0,0,0.0,0.0,0.0,Longleng,Nagaland
Jharkhand,Bokaro,2020-05-28,17,7,9,1,0.0,0.0,0.0,Bokaro,Jharkhand
Madhya Pradesh,Morena,2020-05-28,88,47,41,0,0.0,0.0,0.0,Morena,Madhya Pradesh
Arunachal Pradesh,Pakke Kessang,2020-05-28,0,0,0,0,0.0,0.0,0.0,Pakke Kessang,Arunachal Pradesh
Jharkhand,Deoghar,2020-05-28,5,0,5,0,0.0,0.0,0.0,Deoghar,Jharkhand
Madhya Pradesh,Mandsaur,2020-05-28,90,19,63,8,0.0,0.0,0.0,Mandsaur,Madhya Pradesh
Uttar Pradesh,Sitapur,2020-05-28,40,16,24,0,0.0,0.0,0.0,Sitapur,Uttar Pradesh
Jharkhand,Dhanbad,2020-05-28,11,9,2,0,0.0,0.0,0.0,Dhanbad,Jharkhand
Madhya Pradesh,Khargone,2020-05-28,122,15,98,9,0.0,0.0,0.0,West Nimar,Madhya Pradesh
Andhra Pradesh,Unknown,2020-05-28,0,-8,8,0,0.0,0.0,0.0,Unknown,Andhra Pradesh
Arunachal Pradesh,Namsai,2020-05-28,0,0,0,0,0.0,0.0,0.0,Namsai,Arunachal Pradesh
Jharkhand,Giridih,2020-05-28,16,13,3,0,0.0,0.0,0.0,Giridih,Jharkhand
Madhya Pradesh,Khandwa,2020-05-28,233,30,191,12,0.0,0.0,0.0,East Nimar,Madhya Pradesh
Nagaland,Mokokchung,2020-05-28,0,0,0,0,0.0,0.0,0.0,Mokokchung,Nagaland
Uttar Pradesh,Shahjahanpur,2020-05-28,19,17,2,0,0.0,0.0,0.0,Shahjahanpur,Uttar Pradesh
Assam,Baksa,2020-05-28,0,0,0,0,0.0,0.0,0.0,Baksa,Assam
Andhra Pradesh,Srikakulam,2020-05-28,21,13,8,0,0.0,0.0,0.0,Srikakulam,Andhra Pradesh
Uttar Pradesh,Ghazipur,2020-05-28,93,63,30,0,0.0,0.0,0.0,Ghazipur,Uttar Pradesh
Rajasthan,Tonk,2020-05-28,163,6,156,1,0.0,0.0,0.0,Tonk,Rajasthan
Telangana,Nalgonda,2020-05-28,18,6,12,0,0.0,0.0,0.0,Nalgonda,Telangana
Andhra Pradesh,Guntur,2020-05-28,452,91,353,8,0.0,0.0,0.0,Guntur,Andhra Pradesh
Delhi,West Delhi,2020-05-28,122,122,0,0,0.0,0.0,0.0,West Delhi,Delhi
Rajasthan,Sikar,2020-05-28,164,111,49,4,0.0,0.0,0.0,Sikar,Rajasthan
Karnataka,Mandya,2020-05-28,255,228,27,0,0.0,0.0,0.0,Mandya,Karnataka
Rajasthan,Sawai Madhopur,2020-05-28,19,5,13,1,0.0,0.0,0.0,Sawai Madhopur,Rajasthan
Telangana,Nirmal,2020-05-28,20,7,13,0,0.0,0.0,0.0,Nirmal,Telangana
Bihar,East Champaran,2020-05-28,83,70,12,1,0.0,0.0,0.0,Purba Champaran,Bihar
Delhi,Unknown,2020-05-28,14469,6903,7264,302,0.0,0.0,0.0,Unknown,Delhi
Rajasthan,Pratapgarh,2020-05-28,13,9,3,1,0.0,0.0,0.0,Pratapgarh,Rajasthan
Delhi,Central Delhi,2020-05-28,184,184,0,0,0.0,0.0,0.0,Central Delhi,Delhi
Rajasthan,Pali,2020-05-28,394,291,97,6,13.0,0.0,0.0,Pali,Rajasthan
Telangana,Nizamabad,2020-05-28,61,31,30,0,0.0,0.0,0.0,Nizamabad,Telangana
Bihar,Banka,2020-05-28,105,98,7,0,0.0,0.0,0.0,Banka,Bihar
Delhi,Shahdara,2020-05-28,48,48,0,0,0.0,0.0,0.0,Shahdara,Delhi
Rajasthan,Nagaur,2020-05-28,421,247,166,8,5.0,1.0,0.0,Nagaur,Rajasthan
Delhi,South East Delhi,2020-05-28,130,130,0,0,0.0,0.0,0.0,South East Delhi,Delhi
Rajasthan,Kota,2020-05-28,422,93,313,16,8.0,0.0,0.0,Kota,Rajasthan
Telangana,Peddapalli,2020-05-28,2,1,1,0,0.0,0.0,0.0,Peddapalli,Telangana
Bihar,Vaishali,2020-05-28,60,47,11,2,0.0,0.0,0.0,Vaishali,Bihar
Goa,North Goa,2020-05-28,6,0,6,0,0.0,0.0,0.0,North Goa,Goa
Rajasthan,Karauli,2020-05-28,12,5,4,3,0.0,1.0,0.0,Karauli,Rajasthan
Delhi,South West Delhi,2020-05-28,42,42,0,0,0.0,0.0,0.0,South West Delhi,Delhi
Uttarakhand,Pithoragarh,2020-05-28,20,20,0,0,0.0,0.0,0.0,Pithoragarh,Uttarakhand
Bihar,Aurangabad,2020-05-28,62,39,23,0,0.0,0.0,0.0,Aurangabad,Bihar
Rajasthan,Udaipur,2020-05-28,523,367,155,1,0.0,0.0,0.0,Udaipur,Rajasthan
Rajasthan,Other State,2020-05-28,13,5,0,8,0.0,1.0,0.0,Other State,Rajasthan
Rajasthan,Sirohi,2020-05-28,141,135,6,0,0.0,0.0,0.0,Sirohi,Rajasthan
Telangana,Medak,2020-05-28,5,1,4,0,0.0,0.0,0.0,Medak,Telangana
Rajasthan,BSF Camp,2020-05-28,50,8,42,0,0.0,0.0,0.0,BSF Camp,Rajasthan
Bihar,Jehanabad,2020-05-28,112,104,7,1,0.0,0.0,0.0,Jehanabad,Bihar
Rajasthan,Jalore,2020-05-28,154,132,20,2,0.0,0.0,0.0,Jalor,Rajasthan
Rajasthan,Dholpur,2020-05-28,45,19,26,0,0.0,0.0,0.0,Dhaulpur,Rajasthan
Telangana,Medchal Malkajgiri,2020-05-28,31,21,9,1,0.0,0.0,0.0,Medchal Malkajgiri,Telangana
