State,Statecode,District,Districtcode,lastupdated,Source,Zone,NewDistrict
Andaman and Nicobar Islands,AN,Nicobars,AN_Nicobars,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Nicobar Islands
Andaman and Nicobar Islands,AN,North and Middle Andaman,AN_North and Middle Andaman,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,North and Middle Andaman
Andaman and Nicobar Islands,AN,South Andaman,AN_South Andaman,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,South Andaman
Andhra Pradesh,AP,Anantapur,AP_Anantapur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Anantapur
Andhra Pradesh,AP,Chittoor,AP_Chittoor,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Chittoor
Andhra Pradesh,AP,East Godavari,AP_East Godavari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,East Godavari
Andhra Pradesh,AP,Guntur,AP_Guntur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Guntur
Andhra Pradesh,AP,Krishna,AP_Krishna,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Krishna
Andhra Pradesh,AP,Kurnool,AP_Kurnool,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Kurnool
Andhra Pradesh,AP,Prakasam,AP_Prakasam,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Prakasam
Andhra Pradesh,AP,S.P.S. Nellore,AP_S.P.S. Nellore,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Nellore
Andhra Pradesh,AP,Srikakulam,AP_Srikakulam,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Srikakulam
Andhra Pradesh,AP,Visakhapatnam,AP_Visakhapatnam,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Visakhapatnam
Andhra Pradesh,AP,Vizianagaram,AP_Vizianagaram,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Vizianagaram
Andhra Pradesh,AP,West Godavari,AP_West Godavari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,West Godavari
Andhra Pradesh,AP,Y.S.R. Kadapa,AP_Y.S.R. Kadapa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Y.S.R.
Arunachal Pradesh,AR,Anjaw,AR_Anjaw,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Anjaw
Arunachal Pradesh,AR,Changlang,AR_Changlang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Changlang
Arunachal Pradesh,AR,East Kameng,AR_East Kameng,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,East Kameng
Arunachal Pradesh,AR,East Siang,AR_East Siang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,East Siang
Arunachal Pradesh,AR,Kamle,AR_Kamle,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kamle
Arunachal Pradesh,AR,Kra Daadi,AR_Kra Daadi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kra Daadi
Arunachal Pradesh,AR,Kurung Kumey,AR_Kurung Kumey,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kurung Kumey
Arunachal Pradesh,AR,Lepa Rada,AR_Lepa Rada,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lepa Rada
Arunachal Pradesh,AR,Lohit,AR_Lohit,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lohit
Arunachal Pradesh,AR,Longding,AR_Longding,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Longding
Arunachal Pradesh,AR,Lower Dibang Valley,AR_Lower Dibang Valley,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lower Dibang Valley
Arunachal Pradesh,AR,Lower Siang,AR_Lower Siang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lower Siang
Arunachal Pradesh,AR,Lower Subansiri,AR_Lower Subansiri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lower Subansiri
Arunachal Pradesh,AR,Namsai,AR_Namsai,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Namsai
Arunachal Pradesh,AR,Pakke Kessang,AR_Pakke Kessang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Pakke Kessang
Arunachal Pradesh,AR,Papum Pare,AR_Papum Pare,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Papum Pare
Arunachal Pradesh,AR,Shi Yomi,AR_Shi Yomi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Shi Yomi
Arunachal Pradesh,AR,Siang,AR_Siang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Siang
Arunachal Pradesh,AR,Tawang,AR_Tawang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Tawang
Arunachal Pradesh,AR,Tirap,AR_Tirap,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Tirap
Arunachal Pradesh,AR,Upper Dibang Valley,AR_Upper Dibang Valley,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Upper Dibang Valley
Arunachal Pradesh,AR,Upper Siang,AR_Upper Siang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Upper Siang
Arunachal Pradesh,AR,Upper Subansiri,AR_Upper Subansiri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Upper Subansiri
Arunachal Pradesh,AR,West Kameng,AR_West Kameng,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,West Kameng
Arunachal Pradesh,AR,West Siang,AR_West Siang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,West Siang
Assam,AS,Baksa,AS_Baksa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Baksa
Assam,AS,Barpeta,AS_Barpeta,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Barpeta
Assam,AS,Biswanath,AS_Biswanath,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Biswanath
Assam,AS,Bongaigaon,AS_Bongaigaon,30/04/2020,https://m.hindustantimes.com/india-news/bongaigaon-district-in-assam-declared-red-zone-after-4-new-positive-cases-detected/story-cMQf1Cebpx4ZKBTL03fH4L.htmll,Red,Bongaigaon
Assam,AS,Cachar,AS_Cachar,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Cachar
Assam,AS,Charaideo,AS_Charaideo,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Charaideo
Assam,AS,Chirang,AS_Chirang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chirang
Assam,AS,Darrang,AS_Darrang,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Darrang
Assam,AS,Dhemaji,AS_Dhemaji,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Dhemaji
Assam,AS,Dhubri,AS_Dhubri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dhubri
Assam,AS,Dibrugarh,AS_Dibrugarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Dibrugarh
Assam,AS,Dima Hasao,AS_Dima Hasao,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Dima Hasao
Assam,AS,Goalpara,AS_Goalpara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Goalpara
Assam,AS,Golaghat,AS_Golaghat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Golaghat
Assam,AS,Hailakandi,AS_Hailakandi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Hailakandi
Assam,AS,Hojai,AS_Hojai,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Hojai
Assam,AS,Jorhat,AS_Jorhat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Jorhat
Assam,AS,Kamrup,AS_Kamrup,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kamrup
Assam,AS,Kamrup Metropolitan,AS_Kamrup Metropolitan,09/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kamrup Metropolitan
Assam,AS,Karbi Anglong,AS_Karbi Anglong,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Karbi Anglong
Assam,AS,Karimganj,AS_Karimganj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Karimganj
Assam,AS,Kokrajhar,AS_Kokrajhar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kokrajhar
Assam,AS,Lakhimpur,AS_Lakhimpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lakhimpur
Assam,AS,Majuli,AS_Majuli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Majuli
Assam,AS,Morigaon,AS_Morigaon,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Morigaon
Assam,AS,Nagaon,AS_Nagaon,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Nagaon
Assam,AS,Nalbari,AS_Nalbari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Nalbari
Assam,AS,Sivasagar,AS_Sivasagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sivasagar
Assam,AS,Sonitpur,AS_Sonitpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sonitpur
Assam,AS,South Salmara Mankachar,AS_South Salmara Mankachar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,South Salmara Mankachar
Assam,AS,Tinsukia,AS_Tinsukia,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Tinsukia
Assam,AS,Udalguri,AS_Udalguri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Udalguri
Assam,AS,West Karbi Anglong,AS_West Karbi Anglong,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,West Karbi Anglong
Bihar,BR,Araria,BR_Araria,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Araria
Bihar,BR,Arwal,BR_Arwal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Arwal
Bihar,BR,Aurangabad,BR_Aurangabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Aurangabad
Bihar,BR,Banka,BR_Banka,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Banka
Bihar,BR,Begusarai,BR_Begusarai,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Begusarai
Bihar,BR,Bhagalpur,BR_Bhagalpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bhagalpur
Bihar,BR,Bhojpur,BR_Bhojpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bhojpur
Bihar,BR,Buxar,BR_Buxar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Buxar
Bihar,BR,Darbhanga,BR_Darbhanga,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Darbhanga
Bihar,BR,East Champaran,BR_East Champaran,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Purba Champaran
Bihar,BR,Gaya,BR_Gaya,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Gaya
Bihar,BR,Gopalganj,BR_Gopalganj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gopalganj
Bihar,BR,Jamui,BR_Jamui,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Jamui
Bihar,BR,Jehanabad,BR_Jehanabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jehanabad
Bihar,BR,Kaimur,BR_Kaimur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kaimur
Bihar,BR,Katihar,BR_Katihar,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Katihar
Bihar,BR,Khagaria,BR_Khagaria,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Khagaria
Bihar,BR,Kishanganj,BR_Kishanganj,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kishanganj
Bihar,BR,Lakhisarai,BR_Lakhisarai,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Lakhisarai
Bihar,BR,Madhepura,BR_Madhepura,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Madhepura
Bihar,BR,Madhubani,BR_Madhubani,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Madhubani
Bihar,BR,Munger,BR_Munger,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Munger
Bihar,BR,Muzaffarpur,BR_Muzaffarpur,09/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Muzaffarpur
Bihar,BR,Nalanda,BR_Nalanda,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Nalanda
Bihar,BR,Nawada,BR_Nawada,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Nawada
Bihar,BR,Patna,BR_Patna,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Patna
Bihar,BR,Purnia,BR_Purnia,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Purnia
Bihar,BR,Rohtas,BR_Rohtas,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Rohtas
Bihar,BR,Saharsa,BR_Saharsa,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Saharsa
Bihar,BR,Samastipur,BR_Samastipur,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Samastipur
Bihar,BR,Saran,BR_Saran,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Saran
Bihar,BR,Sheikhpura,BR_Sheikhpura,09/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sheikhpura
Bihar,BR,Sheohar,BR_Sheohar,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sheohar
Bihar,BR,Sitamarhi,BR_Sitamarhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sitamarhi
Bihar,BR,Siwan,BR_Siwan,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Siwan
Bihar,BR,Supaul,BR_Supaul,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Supaul
Bihar,BR,Vaishali,BR_Vaishali,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Vaishali
Bihar,BR,West Champaran,BR_West Champaran,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Pashchim Champaran
Chandigarh,CH,Chandigarh,CH_Chandigarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Chandigarh
Chhattisgarh,CT,Balod,CT_Balod,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Balod
Chhattisgarh,CT,Baloda Bazar,CT_Baloda Bazar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Baloda Bazar
Chhattisgarh,CT,Balrampur,CT_Balrampur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Balrampur
Chhattisgarh,CT,Bametara,CT_Bametara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Bemetara
Chhattisgarh,CT,Bastar,CT_Bastar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Bastar
Chhattisgarh,CT,Bijapur,CT_Bijapur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Bijapur
Chhattisgarh,CT,Bilaspur,CT_Bilaspur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Bilaspur
Chhattisgarh,CT,Dakshin Bastar Dantewada,CT_Dakshin Bastar Dantewada,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Dantewada
Chhattisgarh,CT,Dhamtari,CT_Dhamtari,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Dhamtari
Chhattisgarh,CT,Durg,CT_Durg,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Durg
Chhattisgarh,CT,Gariaband,CT_Gariaband,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Gariaband
Chhattisgarh,CT,Janjgir Champa,CT_Janjgir Champa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Janjgir-Champa
Chhattisgarh,CT,Jashpur,CT_Jashpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Jashpur
Chhattisgarh,CT,Kabeerdham,CT_Kabeerdham,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kabeerdham
Chhattisgarh,CT,Kondagaon,CT_Kondagaon,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kondagaon
Chhattisgarh,CT,Korba,CT_Korba,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Korba
Chhattisgarh,CT,Koriya,CT_Koriya,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Koriya
Chhattisgarh,CT,Mahasamund,CT_Mahasamund,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Mahasamund
Chhattisgarh,CT,Mungeli,CT_Mungeli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Mungeli
Chhattisgarh,CT,Narayanpur,CT_Narayanpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Narayanpur
Chhattisgarh,CT,Raigarh,CT_Raigarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Raigarh
Chhattisgarh,CT,Raipur,CT_Raipur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Raipur
Chhattisgarh,CT,Rajnandgaon,CT_Rajnandgaon,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Rajnandgaon
Chhattisgarh,CT,Sukma,CT_Sukma,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sukma
Chhattisgarh,CT,Surajpur,CT_Surajpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Surajpur
Chhattisgarh,CT,Surguja,CT_Surguja,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Surguja
Chhattisgarh,CT,Uttar Bastar Kanker,CT_Uttar Bastar Kanker,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Uttar Bastar Kanker
Delhi,DL,Central Delhi,DL_Central Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Central Delhi
Delhi,DL,East Delhi,DL_East Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,East Delhi
Delhi,DL,New Delhi,DL_New Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,New Delhi
Delhi,DL,North Delhi,DL_North Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,North Delhi
Delhi,DL,North East Delhi,DL_North East Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,North East Delhi
Delhi,DL,North West Delhi,DL_North West Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,North West Delhi
Delhi,DL,Shahdara,DL_Shahdara,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Shahdara
Delhi,DL,South Delhi,DL_South Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,South Delhi
Delhi,DL,South East Delhi,DL_South East Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,South East Delhi
Delhi,DL,South West Delhi,DL_South West Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,South West Delhi
Delhi,DL,West Delhi,DL_West Delhi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,West Delhi
Dadra and Nagar Haveli,DD,Dadra and Nagar Haveli,DN_Dadra and Nagar Haveli,05/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dadra and Nagar Haveli
Daman and Diu,DN,Daman,DN_Daman,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Daman
Daman and Diu,DN,Diu,DN_Diu,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Diu
Goa,GA,North Goa,GA_North Goa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,North Goa
Goa,GA,South Goa,GA_South Goa,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,South Goa
Gujarat,GJ,Ahmedabad,GJ_Ahmedabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Ahmadabad
Gujarat,GJ,Amreli,GJ_Amreli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Amreli
Gujarat,GJ,Anand,GJ_Anand,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Anand
