State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Meghalaya,North Garo Hills,2020-06-17,1,0,1,0,0.0,0.0,0.0,North Garo Hills,Meghalaya
Maharashtra,Jalgaon,2020-06-17,1936,880,880,176,153.0,41.0,150.0,Jalgaon,Maharashtra
Delhi,North West Delhi,2020-06-17,32,31,0,1,0.0,0.0,0.0,North West Delhi,Delhi
Delhi,South West Delhi,2020-06-17,42,42,0,0,0.0,0.0,0.0,South West Delhi,Delhi
Odisha,Kandhamal,2020-06-17,144,94,50,0,7.0,0.0,14.0,Kandhamal,Odisha
Assam,Kamrup,2020-06-17,212,191,21,0,6.0,0.0,0.0,Kamrup,Assam
Goa,Unknown,2020-06-17,269,240,29,0,27.0,0.0,11.0,Unknown,Goa
Delhi,West Delhi,2020-06-17,122,122,0,0,0.0,0.0,0.0,West Delhi,Delhi
Karnataka,Raichur,2020-06-17,410,271,137,2,1.0,0.0,0.0,Raichur,Karnataka
Tripura,Unokoti,2020-06-17,59,15,44,0,0.0,0.0,0.0,Unokoti,Tripura
Haryana,Sirsa,2020-06-17,80,29,51,0,5.0,0.0,9.0,Sirsa,Haryana
Assam,Nalbari,2020-06-17,25,16,9,0,0.0,0.0,0.0,Nalbari,Assam
Kerala,Ernakulam,2020-06-17,139,79,59,1,5.0,0.0,2.0,Ernakulam,Kerala
Arunachal Pradesh,Changlang,2020-06-17,60,60,0,0,0.0,0.0,0.0,Changlang,Arunachal Pradesh
Assam,Unknown,2020-06-17,1077,-700,1771,3,2.0,0.0,231.0,Unknown,Assam
Karnataka,Koppal,2020-06-17,21,10,11,0,0.0,0.0,2.0,Koppal,Karnataka
Haryana,Charkhi Dadri,2020-06-17,53,45,7,1,0.0,0.0,0.0,Dadri,Haryana
Uttar Pradesh,Kaushambi,2020-06-17,60,10,50,0,7.0,0.0,0.0,Kaushambi,Uttar Pradesh
Uttar Pradesh,Mathura,2020-06-17,187,94,85,8,10.0,0.0,9.0,Mathura,Uttar Pradesh
Manipur,Kangpokpi,2020-06-17,48,48,0,0,4.0,0.0,0.0,Kangpokpi,Manipur
Uttar Pradesh,Aligarh,2020-06-17,309,133,156,20,27.0,1.0,2.0,Aligarh,Uttar Pradesh
Tripura,North Tripura,2020-06-17,14,7,7,0,0.0,0.0,0.0,North Tripura,Tripura
Uttarakhand,Rudraprayag,2020-06-17,48,25,23,0,2.0,0.0,0.0,Rudraprayag,Uttarakhand
Punjab,Moga,2020-06-17,74,4,70,0,3.0,0.0,2.0,Moga,Punjab
Gujarat,Dahod,2020-06-17,49,8,41,0,1.0,0.0,1.0,Dahod,Gujarat
Madhya Pradesh,Panna,2020-06-17,23,2,21,0,1.0,0.0,0.0,Panna,Madhya Pradesh
Maharashtra,Osmanabad,2020-06-17,156,25,123,8,6.0,3.0,10.0,Osmanabad,Maharashtra
Karnataka,Unknown,2020-06-17,0,-1,0,1,0.0,0.0,0.0,Unknown,Karnataka
Himachal Pradesh,Kinnaur,2020-06-17,3,2,1,0,0.0,0.0,0.0,Kinnaur,Himachal Pradesh
Haryana,Karnal,2020-06-17,159,89,68,2,13.0,0.0,2.0,Karnal,Haryana
Assam,Chirang,2020-06-17,41,41,0,0,0.0,0.0,0.0,Chirang,Assam
Rajasthan,Ajmer,2020-06-17,432,68,352,12,2.0,0.0,0.0,Ajmer,Rajasthan
Uttar Pradesh,Rae Bareli,2020-06-17,112,38,72,2,2.0,0.0,0.0,Rae Bareli,Uttar Pradesh
Assam,Cachar,2020-06-17,95,13,82,0,4.0,0.0,0.0,Cachar,Assam
Chhattisgarh,Jashpur,2020-06-17,93,39,54,0,8.0,0.0,10.0,Jashpur,Chhattisgarh
Manipur,Bishnupur,2020-06-17,51,50,1,0,10.0,0.0,0.0,Bishnupur,Manipur
Madhya Pradesh,Sidhi,2020-06-17,17,0,17,0,0.0,0.0,0.0,Sidhi,Madhya Pradesh
Odisha,Khordha,2020-06-17,394,108,280,6,25.0,0.0,10.0,Khordha,Odisha
Meghalaya,West Khasi Hills,2020-06-17,1,1,0,0,0.0,0.0,0.0,West Khasi Hills,Meghalaya
Telangana,Yadadri Bhuvanagiri,2020-06-17,13,13,0,0,0.0,0.0,0.0,Yadadri Bhuvanagiri,Telangana
Karnataka,Chitradurga,2020-06-17,43,5,38,0,0.0,0.0,0.0,Chitradurga,Karnataka
Nagaland,Mon,2020-06-17,33,33,0,0,0.0,0.0,0.0,Mon,Nagaland
Assam,Charaideo,2020-06-17,15,15,0,0,0.0,0.0,0.0,Charaideo,Assam
Punjab,Sri Muktsar Sahib,2020-06-17,73,2,71,0,0.0,0.0,0.0,Muktsar,Punjab
Telangana,Wanaparthy,2020-06-17,5,5,0,0,2.0,0.0,0.0,Wanaparthy,Telangana
Manipur,Chandel,2020-06-17,8,8,0,0,4.0,0.0,0.0,Chandel,Manipur
Tamil Nadu,Kanyakumari,2020-06-17,130,49,80,1,7.0,0.0,0.0,Kanniyakumari,Tamil Nadu
Maharashtra,Nashik,2020-06-17,2188,740,1314,134,182.0,30.0,100.0,Nashik,Maharashtra
Kerala,Kottayam,2020-06-17,111,55,55,1,4.0,0.0,3.0,Kottayam,Kerala
Uttar Pradesh,Azamgarh,2020-06-17,168,19,143,6,0.0,0.0,7.0,Azamgarh,Uttar Pradesh
Uttar Pradesh,Prayagraj,2020-06-17,161,37,118,6,12.0,0.0,4.0,Allahabad,Uttar Pradesh
Himachal Pradesh,Bilaspur,2020-06-17,29,10,19,0,0.0,0.0,0.0,Bilaspur,Himachal Pradesh
Gujarat,Botad,2020-06-17,69,12,55,2,1.0,0.0,0.0,Botad,Gujarat
Maharashtra,Dhule,2020-06-17,464,135,277,51,31.0,12.0,54.0,Dhule,Maharashtra
Chhattisgarh,Koriya,2020-06-17,49,17,32,0,0.0,0.0,3.0,Koriya,Chhattisgarh
Chhattisgarh,Kondagaon,2020-06-17,3,3,0,0,0.0,0.0,0.0,Kondagaon,Chhattisgarh
Uttarakhand,Bageshwar,2020-06-17,47,14,33,0,5.0,0.0,0.0,Bageshwar,Uttarakhand
Chhattisgarh,Janjgir Champa,2020-06-17,151,75,76,0,11.0,0.0,31.0,Janjgir-Champa,Chhattisgarh
Uttar Pradesh,Jaunpur,2020-06-17,444,187,251,6,4.0,2.0,16.0,Jaunpur,Uttar Pradesh
Telangana,Other State,2020-06-17,250,250,0,0,0.0,0.0,0.0,Other State,Telangana
Tamil Nadu,Namakkal,2020-06-17,92,10,81,1,2.0,0.0,0.0,Namakkal,Tamil Nadu
Karnataka,Uttara Kannada,2020-06-17,123,30,93,0,3.0,0.0,0.0,Uttara Kannada,Karnataka
Madhya Pradesh,Mandsaur,2020-06-17,97,3,85,9,1.0,0.0,0.0,Mandsaur,Madhya Pradesh
Tamil Nadu,Chengalpattu,2020-06-17,3271,1641,1597,33,163.0,3.0,96.0,Chengalpattu,Tamil Nadu
Tamil Nadu,Krishnagiri,2020-06-17,44,13,30,1,3.0,0.0,8.0,Krishnagiri,Tamil Nadu
Himachal Pradesh,Lahaul and Spiti,2020-06-17,0,0,0,0,0.0,0.0,0.0,Lahul & Spiti,Himachal Pradesh
Uttar Pradesh,Baghpat,2020-06-17,164,111,51,2,14.0,0.0,2.0,Baghpat,Uttar Pradesh
Chhattisgarh,Dhamtari,2020-06-17,8,2,5,1,0.0,0.0,0.0,Dhamtari,Chhattisgarh
Kerala,Kozhikode,2020-06-17,173,88,84,1,6.0,0.0,14.0,Kozhikode,Kerala
Maharashtra,Palghar,2020-06-17,2691,1687,922,82,215.0,11.0,208.0,Palghar,Maharashtra
Andhra Pradesh,Other State,2020-06-17,1253,562,691,0,50.0,0.0,52.0,Other State,Andhra Pradesh
Assam,Dhemaji,2020-06-17,92,86,6,0,5.0,0.0,0.0,Dhemaji,Assam
Mizoram,Lunglei,2020-06-17,45,45,0,0,0.0,0.0,0.0,Lunglei,Mizoram
Maharashtra,Chandrapur,2020-06-17,56,27,29,0,6.0,0.0,1.0,Chandrapur,Maharashtra
Uttarakhand,Unknown,2020-06-17,0,-3,0,1,0.0,-1.0,0.0,Unknown,Uttarakhand
Jammu and Kashmir,Anantnag,2020-06-17,583,168,410,5,4.0,0.0,24.0,Anantnag,Jammu and Kashmir
Madhya Pradesh,Dewas,2020-06-17,179,57,112,10,0.0,0.0,3.0,Dewas,Madhya Pradesh
Chhattisgarh,Mahasamund,2020-06-17,78,22,55,1,4.0,0.0,0.0,Mahasamund,Chhattisgarh
Telangana,Jangaon,2020-06-17,12,11,1,0,5.0,0.0,0.0,Jangaon,Telangana
Assam,Darrang,2020-06-17,102,102,0,0,0.0,0.0,0.0,Darrang,Assam
Tamil Nadu,Nilgiris,2020-06-17,22,8,14,0,5.0,0.0,0.0,The Nilgiris,Tamil Nadu
Tamil Nadu,Thoothukkudi,2020-06-17,487,167,318,2,50.0,0.0,12.0,Thoothukkudi,Tamil Nadu
Arunachal Pradesh,Anjaw,2020-06-17,0,0,0,0,0.0,0.0,0.0,Anjaw,Arunachal Pradesh
Himachal Pradesh,Kullu,2020-06-17,4,1,3,0,0.0,0.0,0.0,Kullu,Himachal Pradesh
Manipur,Pherzawl,2020-06-17,5,5,0,0,0.0,0.0,0.0,Pherzawl,Manipur
Uttarakhand,Uttarkashi,2020-06-17,40,16,24,0,1.0,0.0,2.0,Uttarkashi,Uttarakhand
Uttar Pradesh,Rampur,2020-06-17,282,93,186,3,16.0,1.0,7.0,Rampur,Uttar Pradesh
Rajasthan,Pali,2020-06-17,844,215,621,8,25.0,0.0,0.0,Pali,Rajasthan
Haryana,Kaithal,2020-06-17,61,31,30,0,0.0,0.0,0.0,Kaithal,Haryana
Arunachal Pradesh,Unknown,2020-06-17,0,-3,3,0,-7.0,0.0,3.0,Unknown,Arunachal Pradesh
Chhattisgarh,Gariaband,2020-06-17,21,13,8,0,4.0,0.0,0.0,Gariaband,Chhattisgarh
Madhya Pradesh,Niwari,2020-06-17,7,7,0,0,0.0,0.0,0.0,Nivari,Madhya Pradesh
Karnataka,Vijayapura,2020-06-17,236,34,196,6,0.0,0.0,14.0,Bijapur,Karnataka
Gujarat,Gandhinagar,2020-06-17,520,191,307,22,16.0,1.0,1.0,Gandhinagar,Gujarat
Odisha,Balasore,2020-06-17,222,25,196,1,6.0,0.0,2.0,Baleshwar,Odisha
Manipur,Unknown,2020-06-17,72,-74,146,0,0.0,0.0,33.0,Unknown,Manipur
Meghalaya,West Garo Hills,2020-06-17,5,1,4,0,0.0,0.0,0.0,West Garo Hills,Meghalaya
Arunachal Pradesh,East Kameng,2020-06-17,0,0,0,0,0.0,0.0,0.0,East Kameng,Arunachal Pradesh
West Bengal,South 24 Parganas,2020-06-17,497,299,182,16,23.0,0.0,8.0,South 24 Parganas,West Bengal
Uttar Pradesh,Auraiya,2020-06-17,72,34,36,2,15.0,0.0,4.0,Auraiya,Uttar Pradesh
Chhattisgarh,Surguja,2020-06-17,27,0,27,0,0.0,0.0,1.0,Surguja,Chhattisgarh
Uttarakhand,Pithoragarh,2020-06-17,60,33,27,0,0.0,0.0,0.0,Pithoragarh,Uttarakhand
Tripura,Gomati,2020-06-17,112,72,40,0,10.0,0.0,0.0,Gomati,Tripura
Manipur,Churachandpur,2020-06-17,106,88,18,0,1.0,0.0,0.0,Churachandpur,Manipur
Nagaland,Mokokchung,2020-06-17,0,0,0,0,0.0,0.0,0.0,Mokokchung,Nagaland
Andaman and Nicobar Islands,South Andaman,2020-06-17,35,3,32,0,0.0,0.0,0.0,South Andaman,Andaman and Nicobar Islands
Karnataka,Shivamogga,2020-06-17,105,35,69,1,4.0,1.0,15.0,Shimoga,Karnataka
Himachal Pradesh,Solan,2020-06-17,61,30,27,0,2.0,0.0,0.0,Solan,Himachal Pradesh
Uttar Pradesh,Kanpur Nagar,2020-06-17,772,293,452,27,48.0,0.0,55.0,Kanpur Nagar,Uttar Pradesh
Chhattisgarh,Sukma,2020-06-17,0,0,0,0,0.0,0.0,0.0,Sukma,Chhattisgarh
Assam,Barpeta,2020-06-17,145,90,55,0,24.0,0.0,0.0,Barpeta,Assam
Maharashtra,Nandurbar,2020-06-17,72,33,33,6,6.0,2.0,1.0,Nandurbar,Maharashtra
Assam,Goalpara,2020-06-17,57,38,4,0,0.0,0.0,0.0,Goalpara,Assam
Karnataka,Haveri,2020-06-17,27,6,21,0,0.0,0.0,0.0,Haveri,Karnataka
Madhya Pradesh,Seoni,2020-06-17,2,0,2,0,0.0,0.0,0.0,Seoni,Madhya Pradesh
Himachal Pradesh,Una,2020-06-17,77,36,41,0,4.0,0.0,0.0,Una,Himachal Pradesh
Uttar Pradesh,Muzaffarnagar,2020-06-17,196,79,115,2,12.0,0.0,33.0,Muzaffarnagar,Uttar Pradesh
Tamil Nadu,Perambalur,2020-06-17,148,6,142,0,0.0,0.0,1.0,Perambalur,Tamil Nadu
Kerala,Kasaragod,2020-06-17,382,122,260,0,9.0,0.0,0.0,Kasaragod,Kerala
Chhattisgarh,Gaurela Pendra Marwahi,2020-06-17,3,0,3,0,0.0,0.0,0.0,Gaurela Pendra Marwahi,Chhattisgarh
Karnataka,Hassan,2020-06-17,248,56,191,1,5.0,0.0,0.0,Hassan,Karnataka
Rajasthan,Sawai Madhopur,2020-06-17,63,26,32,5,0.0,0.0,0.0,Sawai Madhopur,Rajasthan
Punjab,Sangrur,2020-06-17,164,43,117,4,2.0,1.0,9.0,Sangrur,Punjab
Rajasthan,Udaipur,2020-06-17,624,57,565,2,0.0,0.0,0.0,Udaipur,Rajasthan
Chhattisgarh,Uttar Bastar Kanker,2020-06-17,26,4,22,0,0.0,0.0,4.0,Uttar Bastar Kanker,Chhattisgarh
Assam,Baksa,2020-06-17,55,55,0,0,30.0,0.0,0.0,Baksa,Assam
West Bengal,North 24 Parganas,2020-06-17,1735,736,922,77,46.0,0.0,48.0,North 24 Parganas,West Bengal
Gujarat,Aravalli,2020-06-17,152,15,123,14,2.0,0.0,0.0,Aravalli,Gujarat
Himachal Pradesh,Sirmaur,2020-06-17,28,13,8,0,1.0,0.0,1.0,Sirmaur,Himachal Pradesh
Haryana,Palwal,2020-06-17,215,107,107,1,17.0,0.0,2.0,Palwal,Haryana
Maharashtra,Nagpur,2020-06-17,1129,470,647,12,83.0,0.0,23.0,Nagpur,Maharashtra
Assam,Golaghat,2020-06-17,264,176,88,0,22.0,0.0,0.0,Golaghat,Assam
Madhya Pradesh,Jhabua,2020-06-17,15,2,12,1,0.0,0.0,0.0,Jhabua,Madhya Pradesh
Tamil Nadu,Virudhunagar,2020-06-17,168,33,134,1,-20.0,0.0,-8.0,Virudunagar,Tamil Nadu
Uttar Pradesh,Saharanpur,2020-06-17,299,39,260,0,3.0,0.0,14.0,Saharanpur,Uttar Pradesh
Madhya Pradesh,Khandwa,2020-06-17,283,16,250,17,1.0,0.0,6.0,East Nimar,Madhya Pradesh
Andhra Pradesh,Chittoor,2020-06-17,388,130,253,5,25.0,0.0,13.0,Chittoor,Andhra Pradesh
Karnataka,Other State,2020-06-17,35,5,28,2,0.0,0.0,0.0,Other State,Karnataka
Rajasthan,BSF Camp,2020-06-17,50,0,50,0,0.0,0.0,0.0,BSF Camp,Rajasthan
Rajasthan,Pratapgarh,2020-06-17,14,0,13,1,0.0,0.0,0.0,Pratapgarh,Rajasthan
Madhya Pradesh,Dhar,2020-06-17,141,11,125,5,1.0,0.0,1.0,Dhar,Madhya Pradesh
Telangana,Warangal Rural,2020-06-17,8,8,0,0,0.0,0.0,0.0,Warangal Rural,Telangana
Madhya Pradesh,Khargone,2020-06-17,238,45,179,14,10.0,0.0,3.0,West Nimar,Madhya Pradesh
Gujarat,Bhavnagar,2020-06-17,174,40,121,13,4.0,0.0,2.0,Bhavnagar,Gujarat
Uttar Pradesh,Pratapgarh,2020-06-17,103,17,81,5,3.0,0.0,0.0,Pratapgarh,Uttar Pradesh
Uttar Pradesh,Kannauj,2020-06-17,160,73,86,1,14.0,1.0,27.0,Kannauj,Uttar Pradesh
Kerala,Kollam,2020-06-17,168,109,58,1,14.0,0.0,4.0,Kollam,Kerala
Chhattisgarh,Mungeli,2020-06-17,117,14,103,0,1.0,0.0,21.0,Mungeli,Chhattisgarh
Uttarakhand,Chamoli,2020-06-17,44,7,37,0,0.0,0.0,3.0,Chamoli,Uttarakhand
Himachal Pradesh,Shimla,2020-06-17,22,9,11,2,0.0,0.0,0.0,Shimla,Himachal Pradesh
Karnataka,Bengaluru Urban,2020-06-17,827,413,370,43,55.0,5.0,9.0,Bangalore,Karnataka
Haryana,Kurukshetra,2020-06-17,83,31,52,0,3.0,0.0,1.0,Kurukshetra,Haryana
Lakshadweep,Lakshadweep,2020-06-17,0,0,0,0,0.0,0.0,0.0,Lakshadweep,Lakshadweep
Odisha,Kendrapara,2020-06-17,186,19,167,0,1.0,0.0,0.0,Kendrapara,Odisha
Chhattisgarh,Narayanpur,2020-06-17,2,2,0,0,0.0,0.0,0.0,Narayanpur,Chhattisgarh
Himachal Pradesh,Mandi,2020-06-17,23,2,19,2,0.0,0.0,1.0,Mandi,Himachal Pradesh
Uttar Pradesh,Pilibhit,2020-06-17,88,42,46,0,4.0,0.0,0.0,Pilibhit,Uttar Pradesh
Madhya Pradesh,Neemuch,2020-06-17,408,72,329,7,13.0,0.0,2.0,Neemuch,Madhya Pradesh
Puducherry,Karaikal,2020-06-17,8,6,2,0,2.0,0.0,0.0,Karaikal,Puducherry
Andhra Pradesh,East Godavari,2020-06-17,404,156,243,5,5.0,0.0,9.0,East Godavari,Andhra Pradesh
Rajasthan,Bikaner,2020-06-17,138,25,108,5,0.0,0.0,3.0,Bikaner,Rajasthan
Uttarakhand,Champawat,2020-06-17,48,3,44,1,0.0,0.0,0.0,Champawat,Uttarakhand
Gujarat,Bharuch,2020-06-17,106,54,46,6,7.0,1.0,0.0,Bharuch,Gujarat
Chhattisgarh,Raigarh,2020-06-17,74,19,54,1,6.0,0.0,1.0,Raigarh,Chhattisgarh
Tamil Nadu,Dharmapuri,2020-06-17,30,19,11,0,10.0,0.0,0.0,Dharmapuri,Tamil Nadu
Tamil Nadu,Tiruchirappalli,2020-06-17,179,52,126,1,8.0,0.0,8.0,Tiruchirappalli,Tamil Nadu
Telangana,Foreign Evacuees,2020-06-17,33,33,0,0,0.0,0.0,0.0,Foreign Evacuees,Telangana
Rajasthan,Barmer,2020-06-17,144,40,104,0,0.0,0.0,0.0,Barmer,Rajasthan
Tamil Nadu,Ariyalur,2020-06-17,397,23,374,0,0.0,0.0,2.0,Ariyalur,Tamil Nadu
Punjab,Pathankot,2020-06-17,157,65,87,5,6.0,0.0,3.0,Pathankot,Punjab
Assam,Biswanath,2020-06-17,55,39,16,0,1.0,0.0,0.0,Biswanath,Assam
Haryana,Nuh,2020-06-17,117,15,102,0,0.0,0.0,1.0,Mewat,Haryana
Nagaland,Others,2020-06-17,2,2,0,0,0.0,0.0,0.0,Others,Nagaland
Telangana,Medchal Malkajgiri,2020-06-17,143,133,9,1,2.0,0.0,0.0,Medchal Malkajgiri,Telangana
Uttar Pradesh,Agra,2020-06-17,1093,143,878,72,39.0,6.0,19.0,Agra,Uttar Pradesh
West Bengal,Alipurduar,2020-06-17,102,69,33,0,28.0,0.0,0.0,Alipurduar,West Bengal
Bihar,Katihar,2020-06-17,234,63,170,1,2.0,0.0,18.0,Katihar,Bihar
Bihar,Bhojpur,2020-06-17,150,68,80,2,0.0,0.0,0.0,Bhojpur,Bihar
Gujarat,Porbandar,2020-06-17,14,3,9,2,0.0,0.0,0.0,Porbandar,Gujarat
Jharkhand,Latehar,2020-06-17,52,8,44,0,0.0,0.0,0.0,Latehar,Jharkhand
Maharashtra,Bhandara,2020-06-17,53,12,41,0,3.0,0.0,0.0,Bhandara,Maharashtra
Arunachal Pradesh,Papum Pare,2020-06-17,11,9,2,0,0.0,0.0,0.0,Papum Pare,Arunachal Pradesh
Jammu and Kashmir,Doda,2020-06-17,63,32,30,1,0.0,0.0,1.0,Doda,Jammu and Kashmir
Maharashtra,Solapur,2020-06-17,1990,1104,702,184,101.0,51.0,12.0,Solapur,Maharashtra
Madhya Pradesh,Singrauli,2020-06-17,12,1,11,0,0.0,0.0,0.0,Singrauli,Madhya Pradesh
Meghalaya,South Garo Hills,2020-06-17,0,0,0,0,0.0,0.0,-3.0,South Garo Hills,Meghalaya
Uttar Pradesh,Barabanki,2020-06-17,241,71,169,1,8.0,0.0,7.0,Barabanki,Uttar Pradesh
Andhra Pradesh,Guntur,2020-06-17,694,232,452,10,23.0,1.0,4.0,Guntur,Andhra Pradesh
Bihar,Khagaria,2020-06-17,296,27,266,3,0.0,0.0,1.0,Khagaria,Bihar
Uttar Pradesh,Ghaziabad,2020-06-17,706,306,374,26,60.0,4.0,18.0,Ghaziabad,Uttar Pradesh
Telangana,Nagarkurnool,2020-06-17,9,7,2,0,0.0,0.0,0.0,Nagarkurnool,Telangana
Uttar Pradesh,Kanpur Dehat,2020-06-17,46,17,28,1,3.0,0.0,13.0,Kanpur Dehat,Uttar Pradesh
Bihar,Kaimur,2020-06-17,140,55,85,0,0.0,0.0,2.0,Kaimur,Bihar
Madhya Pradesh,Sagar,2020-06-17,270,48,204,18,8.0,2.0,11.0,Sagar,Madhya Pradesh
Puducherry,Puducherry,2020-06-17,228,121,102,5,27.0,1.0,10.0,Puducherry,Puducherry
Odisha,Koraput,2020-06-17,17,1,16,0,0.0,0.0,0.0,Koraput,Odisha
Rajasthan,Chittorgarh,2020-06-17,201,4,192,5,0.0,0.0,0.0,Chittaurgarh,Rajasthan
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2020-06-17,44,32,12,0,5.0,0.0,3.0,Dadra and Nagar Haveli,Dadra and Nagar Haveli
Daman and Diu,Daman,2020-06-17,10,10,0,0,0.0,0.0,0.0,Daman,Daman and Diu
Tamil Nadu,Kancheepuram,2020-06-17,864,395,459,10,61.0,2.0,19.0,Kancheepuram,Tamil Nadu
Jharkhand,Jamtara,2020-06-17,28,26,2,0,0.0,0.0,0.0,Jamtara,Jharkhand
Madhya Pradesh,Vidisha,2020-06-17,40,4,36,0,0.0,0.0,0.0,Vidisha,Madhya Pradesh
Uttar Pradesh,Ambedkar Nagar,2020-06-17,109,29,77,3,3.0,0.0,6.0,Ambedkar Nagar,Uttar Pradesh
Telangana,Sangareddy,2020-06-17,74,68,6,0,3.0,0.0,0.0,Sangareddy,Telangana
Manipur,Ukhrul,2020-06-17,41,39,2,0,20.0,0.0,0.0,Ukhrul,Manipur
Gujarat,Surendranagar,2020-06-17,79,33,43,3,2.0,0.0,0.0,Surendranagar,Gujarat
Uttar Pradesh,Kushinagar,2020-06-17,73,42,29,2,15.0,0.0,4.0,Kushinagar,Uttar Pradesh
Arunachal Pradesh,Pakke Kessang,2020-06-17,1,0,1,0,0.0,0.0,0.0,Pakke Kessang,Arunachal Pradesh
Gujarat,Panchmahal,2020-06-17,131,25,91,15,0.0,0.0,3.0,Panch Mahals,Gujarat
Uttar Pradesh,Balrampur,2020-06-17,51,4,46,1,0.0,0.0,4.0,Balrampur,Uttar Pradesh
Maharashtra,Buldhana,2020-06-17,140,52,83,5,15.0,2.0,6.0,Buldana,Maharashtra
Maharashtra,Gondia,2020-06-17,100,31,69,0,29.0,0.0,0.0,Gondiya,Maharashtra
Punjab,Rupnagar,2020-06-17,82,12,69,1,0.0,0.0,0.0,Rupnagar,Punjab
Telangana,Rajanna Sircilla,2020-06-17,10,8,2,0,0.0,0.0,0.0,Rajanna Sircilla,Telangana
Uttar Pradesh,Lalitpur,2020-06-17,3,0,2,1,-1.0,0.0,0.0,Lalitpur,Uttar Pradesh
Punjab,Ferozepur,2020-06-17,58,10,46,2,6.0,1.0,0.0,Firozpur,Punjab
Uttar Pradesh,Ghazipur,2020-06-17,208,46,162,0,19.0,0.0,3.0,Ghazipur,Uttar Pradesh
Madhya Pradesh,Sheopur,2020-06-17,61,34,25,2,1.0,0.0,0.0,Sheopur,Madhya Pradesh
Kerala,Wayanad,2020-06-17,60,21,38,1,3.0,0.0,0.0,Wayanad,Kerala
Bihar,Munger,2020-06-17,285,130,154,1,7.0,0.0,0.0,Munger,Bihar
Uttar Pradesh,Ballia,2020-06-17,68,8,60,0,2.0,0.0,7.0,Ballia,Uttar Pradesh
Odisha,Subarnapur,2020-06-17,31,2,29,0,0.0,0.0,0.0,Subarnapur,Odisha
Jharkhand,Khunti,2020-06-17,22,6,16,0,0.0,0.0,0.0,Khunti,Jharkhand
Manipur,Thoubal,2020-06-17,16,12,4,0,6.0,0.0,0.0,Thoubal,Manipur
Jharkhand,West Singhbhum,2020-06-17,53,34,19,0,0.0,0.0,12.0,Pashchimi Singhbhum,Jharkhand
Bihar,Aurangabad,2020-06-17,141,60,80,1,3.0,0.0,0.0,Aurangabad,Bihar
Madhya Pradesh,Tikamgarh,2020-06-17,22,9,12,1,-1.0,0.0,0.0,Tikamgarh,Madhya Pradesh
Maharashtra,Amravati,2020-06-17,385,90,268,27,34.0,6.0,10.0,Amravati,Maharashtra
Uttar Pradesh,Bahraich,2020-06-17,116,19,96,1,5.0,1.0,9.0,Bahraich,Uttar Pradesh
Andhra Pradesh,Foreign Evacuees,2020-06-17,235,213,22,0,0.0,0.0,0.0,Foreign Evacuees,Andhra Pradesh
Madhya Pradesh,Damoh,2020-06-17,29,3,26,0,0.0,0.0,0.0,Damoh,Madhya Pradesh
Mizoram,Hnahthial,2020-06-17,0,0,0,0,0.0,0.0,0.0,Hnahthial,Mizoram
Telangana,Medak,2020-06-17,37,33,4,0,3.0,0.0,0.0,Medak,Telangana
Jharkhand,Koderma,2020-06-17,152,87,64,1,24.0,0.0,0.0,Kodarma,Jharkhand
Maharashtra,Sindhudurg,2020-06-17,158,64,91,3,2.0,3.0,8.0,Sindhudurg,Maharashtra
Gujarat,Devbhumi Dwarka,2020-06-17,18,4,14,0,2.0,0.0,0.0,Devbhumi Dwarka,Gujarat
Uttar Pradesh,Jalaun,2020-06-17,112,65,42,5,3.0,0.0,0.0,Jalaun,Uttar Pradesh
Jharkhand,Deoghar,2020-06-17,10,0,10,0,0.0,0.0,0.0,Deoghar,Jharkhand
Madhya Pradesh,Satna,2020-06-17,22,0,20,2,0.0,0.0,0.0,Satna,Madhya Pradesh
Madhya Pradesh,Alirajpur,2020-06-17,3,0,3,0,0.0,0.0,0.0,Alirajpur,Madhya Pradesh
Maharashtra,Washim,2020-06-17,66,55,8,3,13.0,1.0,0.0,Washim,Maharashtra
Jharkhand,Ranchi,2020-06-17,185,48,132,5,2.0,1.0,0.0,Ranchi,Jharkhand
Karnataka,Bengaluru Rural,2020-06-17,39,27,11,1,1.0,0.0,0.0,Bangalore Rural,Karnataka
Bihar,Madhepura,2020-06-17,148,41,106,1,3.0,0.0,19.0,Madhepura,Bihar
Bihar,Gopalganj,2020-06-17,174,41,133,0,1.0,0.0,2.0,Gopalganj,Bihar
Jharkhand,Ramgarh,2020-06-17,112,43,69,0,2.0,0.0,0.0,Ramgarh,Jharkhand
Nagaland,Kohima,2020-06-17,8,8,0,0,0.0,0.0,0.0,Kohima,Nagaland
Odisha,Bhadrak,2020-06-17,177,22,155,0,0.0,0.0,9.0,Bhadrak,Odisha
Maharashtra,Wardha,2020-06-17,14,5,8,1,0.0,0.0,0.0,Wardha,Maharashtra
Madhya Pradesh,Bhopal,2020-06-17,2332,655,1604,73,49.0,0.0,40.0,Bhopal,Madhya Pradesh
Andhra Pradesh,Anantapur,2020-06-17,580,372,202,6,67.0,0.0,0.0,Anantapur,Andhra Pradesh
Andaman and Nicobar Islands,North and Middle Andaman,2020-06-17,1,0,1,0,0.0,0.0,0.0,North and Middle Andaman,Andaman and Nicobar Islands
