Date,State,NewConfirmed,NewDeceased,NewRecovered,Confirmed,Deceased,Recovered,Active,doubling_time_last_2days,doubling_time_last_5days,doubling_time_last_7days,doubling_time_last_10days
2020-04-15,Chandigarh,0,0,2,21,0,9,12,,34.628458616130914,31.47589273921344,44.965561056019204
2020-04-16,Chandigarh,0,0,0,21,0,9,12,,,48.47984206258328,44.965561056019204
2020-04-17,Chandigarh,0,0,0,21,0,9,12,,,48.47984206258328,44.965561056019204
2020-04-18,Chandigarh,2,0,0,23,0,9,14,15.238729949686986,38.09682487421747,53.33555482390445,28.27758770543464
2020-04-19,Chandigarh,3,0,4,26,0,13,13,11.30724392051781,16.227322966422545,22.718252152991564,22.09885147006091
2020-04-20,Chandigarh,0,0,1,26,0,14,12,,16.227322966422545,22.718252152991564,22.09885147006091
2020-04-21,Chandigarh,1,0,0,27,0,14,13,36.73244073951763,13.790437447251964,19.30661242615275,27.58087489450393
2020-04-22,Chandigarh,0,0,0,27,0,14,13,,21.61456045022803,19.30661242615275,27.58087489450393
2020-04-23,Chandigarh,0,0,0,27,0,14,13,,91.83110184879408,19.30661242615275,27.58087489450393
2020-04-24,Chandigarh,0,0,1,27,0,15,12,,91.83110184879408,30.260384630319237,27.58087489450393
2020-04-25,Chandigarh,1,0,0,28,0,15,13,38.118893668402954,95.29723417100737,65.47244679499626,24.094208396532096
2020-04-26,Chandigarh,8,0,2,36,0,17,19,5.516174978900786,12.047104198266048,14.90994552753387,12.859956968509316
2020-04-27,Chandigarh,9,0,0,45,0,17,28,6.21256743901078,6.78457724428362,9.498408141997068,10.327472372807307
2020-04-28,Chandigarh,11,0,0,56,0,17,39,6.339107532533535,4.750740883269275,6.651037236576984,9.034115679880246
2020-04-29,Chandigarh,12,0,0,68,0,17,51,7.140105162909908,3.905920684525655,5.252986300044134,7.2096851403481335
2020-04-30,Chandigarh,6,0,1,74,0,18,56,16.39471598460215,4.809873565991797,4.812432476122191,6.874903537317416
2020-05-01,Chandigarh,14,0,0,88,0,18,70,8.000695964273394,5.167539258803792,4.237091422263961,5.866671272015469
2020-05-02,Chandigarh,6,0,1,94,0,19,75,21.017845266183173,6.691344974849428,5.055378602402556,5.556477469275395
2020-05-03,Chandigarh,3,1,0,97,1,19,77,44.12674121404258,9.757049450404352,6.317348884994618,5.41997976020848
2020-05-04,Chandigarh,5,0,2,102,1,21,80,27.58145155590339,10.799789739974624,8.09182679104526,5.361727843210173
2020-05-05,Chandigarh,17,0,0,119,1,21,97,8.99311221120384,11.484058602237601,8.670288380926667,5.797461860286361
2020-05-06,Chandigarh,5,0,0,124,1,21,102,33.68219834246539,12.512278965338579,9.39921626552006,6.8383399354351875
2020-05-07,Chandigarh,11,0,0,135,1,21,113,16.310647814165666,10.484317712588973,11.33816270708484,7.877360990369675
2020-05-08,Chandigarh,11,1,0,146,2,21,123,17.6977114702019,9.663717757199507,11.019531680340302,9.071432579772653
2020-05-09,Chandigarh,23,0,3,169,2,24,143,9.476208390052893,9.880218690765197,8.739440635359703,8.393302989011483
2020-05-10,Chandigarh,4,1,0,173,3,24,146,59.26138151110242,10.40730188914518,9.183906452795174,10.254342465628767
2020-05-11,Chandigarh,8,0,4,181,3,28,150,30.666540580795477,11.819484603850352,11.569710109211645,10.579133109238846
2020-05-12,Chandigarh,6,0,2,187,3,30,154,42.5092597030198,14.002860464829002,11.810396246211,10.559867069312622
2020-05-13,Chandigarh,4,0,0,191,3,30,158,65.49996352630124,28.320686638100835,13.982850565551459,11.049681193482192
2020-05-14,Chandigarh,0,0,7,191,3,37,151,,35.01385838735009,18.059656606071965,14.64963068535602
2020-05-15,Chandigarh,0,0,3,191,3,40,148,,64.44715730818248,39.648961293341166,16.04537586986749
2020-05-16,Chandigarh,0,0,11,191,3,51,137,,163.74990881575312,49.01940174229012,19.975500807930654
2020-05-17,Chandigarh,0,0,0,191,3,51,137,,,90.22602023145546,25.799509437245664
2020-05-18,Chandigarh,5,0,3,196,3,54,139,53.646606512474555,134.1165162811864,103.22141619827363,46.76603342499732
2020-05-19,Chandigarh,3,0,3,199,3,57,139,91.26262394374348,84.4654626311947,118.25164768367257,49.50583451560837
2020-05-20,Chandigarh,3,0,79,202,3,136,63,92.64894456246157,61.89447496588457,86.6522649522384,63.145028172198025
2020-05-21,Chandigarh,16,0,42,218,3,178,37,18.18630821183058,26.211564465605615,36.69619025184786,45.18959783812492
2020-05-22,Chandigarh,1,0,0,219,3,178,38,302.9047891875675,31.234926125001078,35.468497789409334,50.66928255629905
2020-05-23,Chandigarh,6,0,1,225,3,179,43,51.289768924777114,28.223621517364833,29.61679716580966,42.30971023687095
2020-05-24,Chandigarh,37,1,0,262,4,179,79,9.105734455031138,13.325816905041005,16.717888788340613,21.930104771311697
2020-05-25,Chandigarh,4,0,8,266,4,187,75,91.49367743545507,17.415649261454508,16.720098729579245,20.926911179012528
2020-05-26,Chandigarh,12,0,0,278,4,187,87,31.417574853437536,14.528379183022006,15.19329375052681,18.46680310205376
2020-05-27,Chandigarh,1,0,0,279,4,187,88,386.0825647617325,16.11135547069269,19.666402353886898,19.630496433218745
2020-05-28,Chandigarh,10,0,2,289,4,189,96,39.36669175438288,35.33501956262808,17.493937349202213,18.576965023335312
2020-05-29,Chandigarh,0,0,0,289,4,189,96,,41.79090860031023,19.38282368677256,19.353058237725733
2020-05-30,Chandigarh,0,0,10,289,4,199,86,,89.31025901405555,49.469027387679304,24.585648373607796
2020-05-31,Chandigarh,4,0,0,293,4,199,90,100.85132678541973,70.78589356643846,50.1884148659688,23.811236244407617
2020-06-01,Chandigarh,4,0,15,297,4,214,79,102.23764267908544,126.92469141463499,73.39214988264217,24.966424554081065
2020-06-02,Chandigarh,4,1,0,301,5,214,82,103.6239579966089,85.18759139026113,63.92789521964147,49.95087949836491
2020-06-03,Chandigarh,0,0,0,301,5,214,82,,85.18759139026113,119.26262794636558,56.073537582115534
2020-06-04,Chandigarh,1,0,8,302,5,222,75,417.9673667114399,114.55308799340457,110.27258989313361,83.70745921729868
2020-06-05,Chandigarh,7,0,51,309,5,273,31,60.4991996244051,87.4983922771398,72.51079849697237,67.869441637948
2020-06-06,Chandigarh,3,0,0,312,5,273,34,143.4803501899275,96.55763886791006,77.22402621739579,90.51695798347454
2020-06-07,Chandigarh,2,0,1,314,5,274,35,216.9543293373432,81.96577248981255,87.17133346386824,83.54563225971225
2020-06-08,Chandigarh,6,0,11,320,5,285,30,73.24036544277666,59.86349526236992,79.2676411650887,68.02609452214581
2020-06-09,Chandigarh,6,0,0,326,5,285,36,74.62670042441562,64.7122477850916,60.812202139852985,64.94716880623844
2020-06-10,Chandigarh,2,0,4,328,5,289,34,226.6584214692918,69.30027508218352,58.75082388828419,69.81636991093606
2020-06-11,Chandigarh,4,0,4,332,5,293,34,114.36788448134035,62.174607284561596,67.5829606680892,70.71147895276796
2020-06-12,Chandigarh,13,0,2,345,5,295,45,36.09253527866101,46.07256417989099,48.25911023240037,50.80452137268375
2020-06-13,Chandigarh,5,0,0,350,5,295,50,96.34579585143491,48.78859975386729,44.70262325562644,46.99107400864758
2020-06-14,Chandigarh,2,0,0,352,5,295,52,243.29400211568233,49.07753183141273,50.90778628139199,53.20037757908507
2020-06-15,Chandigarh,5,1,6,357,6,301,50,98.28664078080186,47.736874645363685,53.41386728369673,51.446139359083205
2020-06-16,Chandigarh,8,0,1,365,6,302,57,62.55397286132317,61.50053776975925,45.39539903766977,46.05495450206733
2020-06-17,Chandigarh,5,0,4,370,6,306,58,101.8910637606005,62.36719787398047,44.773628928763024,47.74332448644044
2020-03-14,Chhattisgarh,0,0,0,0,0,0,0,,,,
2020-03-15,Chhattisgarh,0,0,0,0,0,0,0,,,,
2020-03-16,Chhattisgarh,0,0,0,0,0,0,0,,,,
2020-03-17,Chhattisgarh,0,0,0,0,0,0,0,,,,
2020-03-18,Chhattisgarh,0,0,0,0,0,0,0,,,,
2020-03-19,Chhattisgarh,1,0,0,1,0,0,1,0.0,0.0,,
2020-03-20,Chhattisgarh,0,0,0,1,0,0,1,,0.0,0.0,
2020-03-21,Chhattisgarh,0,0,0,1,0,0,1,,0.0,0.0,
2020-03-22,Chhattisgarh,0,0,0,1,0,0,1,,0.0,0.0,
2020-03-23,Chhattisgarh,0,0,0,1,0,0,1,,,0.0,0.0
2020-03-24,Chhattisgarh,0,0,0,1,0,0,1,,,0.0,0.0
2020-03-25,Chhattisgarh,2,0,0,3,0,0,3,1.2618595071429148,3.154648767857287,4.416508275000202,0.0
2020-03-26,Chhattisgarh,3,0,0,6,0,0,6,2.0,1.934264036172708,2.707969650641791,0.0
2020-03-27,Chhattisgarh,0,0,0,6,0,0,6,,1.934264036172708,2.707969650641791,0.0
2020-03-28,Chhattisgarh,1,0,0,7,0,0,7,8.99311221120384,1.7810359355401109,2.493450309756155,3.5620718710802217
2020-03-29,Chhattisgarh,0,0,0,7,0,0,7,,4.090339495506258,2.493450309756155,3.5620718710802217
2020-03-30,Chhattisgarh,1,0,0,8,0,0,8,10.381786139368867,12.047104198266048,2.3333333333333335,3.3333333333333335
2020-03-31,Chhattisgarh,1,0,2,9,0,2,7,11.769898384723437,8.547556456757274,4.416508275000202,3.154648767857287
2020-04-01,Chhattisgarh,0,0,0,9,0,2,7,,13.790437447251964,11.966579039460182,3.154648767857287
2020-04-02,Chhattisgarh,0,0,1,9,0,3,6,,13.790437447251964,11.966579039460182,3.154648767857287
2020-04-03,Chhattisgarh,0,0,0,9,0,3,6,,29.424745961808593,19.30661242615275,6.309297535714574
2020-04-04,Chhattisgarh,1,0,0,10,0,3,7,13.157626957921162,32.8940673948029,13.603507469123121,13.56915448856724
2020-04-05,Chhattisgarh,0,0,5,10,0,8,2,,32.8940673948029,21.743986036537727,13.56915448856724
2020-04-06,Chhattisgarh,0,0,0,10,0,8,2,,32.8940673948029,46.05169435272406,19.43358209874732
2020-04-07,Chhattisgarh,0,0,1,10,0,9,1,,32.8940673948029,46.05169435272406,19.43358209874732
2020-04-08,Chhattisgarh,0,0,0,10,0,9,1,,,46.05169435272406,31.0628371950539
2020-04-09,Chhattisgarh,8,0,0,18,0,9,9,2.358499169678752,5.89624792419688,7.0,10.0
2020-04-10,Chhattisgarh,0,0,0,18,0,9,9,,5.89624792419688,8.25474709387563,10.0
2020-04-11,Chhattisgarh,7,0,0,25,0,9,16,4.22002191296432,3.78235398683015,5.295295581562209,6.784577244283621
2020-04-12,Chhattisgarh,6,0,1,31,0,10,21,6.444542188277076,3.063222056596796,4.288510879235514,5.604528834751721
2020-04-13,Chhattisgarh,0,0,0,31,0,10,21,,6.375344785631359,4.288510879235514,6.126444113193592
2020-04-14,Chhattisgarh,2,0,3,33,0,13,20,22.173487613542935,5.717754804097593,4.0639408270183175,5.805629752883311
2020-04-15,Chhattisgarh,0,0,4,33,0,17,16,,12.483212277040533,8.00485672573663,5.805629752883311
2020-04-16,Chhattisgarh,3,0,6,36,0,23,13,15.932334472595622,23.17726017590825,7.0,5.411264469398965
2020-04-17,Chhattisgarh,0,0,1,36,0,24,12,,23.17726017590825,13.306244059233755,5.411264469398965
2020-04-18,Chhattisgarh,0,0,1,36,0,25,11,,39.830836181489055,32.448164246271546,10.0
2020-04-19,Chhattisgarh,0,0,0,36,0,25,11,,39.830836181489055,32.448164246271546,10.0
2020-04-20,Chhattisgarh,0,0,0,36,0,25,11,,,55.763170654084675,19.008920084619653
2020-04-21,Chhattisgarh,0,0,0,36,0,25,11,,,55.763170654084675,46.3545203518165
2020-04-22,Chhattisgarh,0,0,3,36,0,28,8,,,,46.3545203518165
2020-04-23,Chhattisgarh,0,0,2,36,0,30,6,,,,79.66167236297811
2020-04-24,Chhattisgarh,0,0,0,36,0,30,6,,,,79.66167236297811
2020-04-25,Chhattisgarh,1,0,2,37,0,32,5,50.59657896686015,126.49144741715038,177.08802638401053,252.98289483430077
2020-04-26,Chhattisgarh,0,0,0,37,0,32,5,,126.49144741715038,177.08802638401053,252.98289483430077
2020-04-27,Chhattisgarh,0,0,0,37,0,32,5,,126.49144741715038,177.08802638401053,252.98289483430077
2020-04-28,Chhattisgarh,1,0,2,38,0,34,4,51.982957741800746,64.10049973670577,89.74069963138808,128.20099947341154
2020-04-29,Chhattisgarh,0,0,0,38,0,34,4,,129.95739435450187,89.74069963138808,128.20099947341154
2020-04-30,Chhattisgarh,2,0,2,40,0,36,4,27.0268146679298,44.45443019038004,46.05169435272406,65.7881347896058
2020-05-01,Chhattisgarh,3,0,0,43,0,36,7,19.168717913255822,23.06151914516398,32.28612680322957,39.01072647856369
2020-05-02,Chhattisgarh,0,0,0,43,0,36,7,,28.036768791057767,32.28612680322957,39.01072647856369
2020-05-03,Chhattisgarh,14,0,0,57,0,36,21,4.918533596862638,8.547556456757274,11.22808551027639,15.08375224649571
2020-05-04,Chhattisgarh,1,0,0,58,0,36,22,79.70991660161776,9.327437642366002,11.47440381895249,15.419543509242645
2020-05-05,Chhattisgarh,1,0,0,59,0,36,23,81.0962453087509,10.955823400251303,11.028562566808702,14.854654255170978
2020-05-06,Chhattisgarh,0,0,0,59,0,36,23,,10.955823400251303,12.48406154346398,14.854654255170978
2020-05-07,Chhattisgarh,0,0,0,59,0,36,23,,100.49638138039599,15.338152760351822,15.75508938115529
2020-05-08,Chhattisgarh,0,0,2,59,0,38,21,,202.74061327187724,15.338152760351822,15.75508938115529
2020-05-09,Chhattisgarh,0,0,5,59,0,43,16,,,140.69493393255436,17.83437363351997
2020-05-10,Chhattisgarh,0,0,6,59,0,49,10,,,283.8368585806281,21.911646800502606
2020-05-11,Chhattisgarh,0,0,4,59,0,53,6,,,,21.911646800502606
2020-05-12,Chhattisgarh,0,0,1,59,0,54,5,,,,200.99276276079198
2020-05-13,Chhattisgarh,0,0,1,59,0,55,4,,,,405.4812265437545
2020-05-14,Chhattisgarh,1,0,1,60,0,56,4,82.4825728613291,206.20643215332277,288.68900501465185,412.41286430664553
2020-05-15,Chhattisgarh,6,0,0,66,0,56,10,14.545081794683426,30.9116965971522,43.27637523601308,61.8233931943044
2020-05-16,Chhattisgarh,1,0,2,67,0,58,9,92.18683777730423,27.25595627212077,38.158338780969075,54.51191254424154
2020-05-17,Chhattisgarh,18,0,1,85,0,59,26,5.825778706830871,9.492207041596693,13.28908985823537,18.984414083193386
2020-05-18,Chhattisgarh,10,0,0,95,0,59,36,12.463802609408122,7.541876123247855,10.186076940300334,14.551538486143336
2020-05-19,Chhattisgarh,5,0,0,100,0,59,41,27.0268146679298,8.34081128190139,9.195847560123815,13.136925085891162
2020-05-20,Chhattisgarh,14,0,0,114,0,59,55,10.580117111070958,6.520598107639405,7.559399994995771,10.523580048555266
2020-05-21,Chhattisgarh,14,0,0,128,0,59,69,11.968165696403425,8.46583688929935,7.325195608152334,8.949691496785048
2020-05-22,Chhattisgarh,44,0,3,172,0,62,110,4.691919699994273,5.838330920666163,5.146394468488338,6.478271175770832
2020-05-23,Chhattisgarh,42,0,2,214,0,64,150,6.345132739763003,4.55534877696887,5.254955224677756,5.4508496076740105
2020-05-24,Chhattisgarh,38,0,0,252,0,64,188,8.481298882945964,4.369140237268183,4.973624460338824,5.173611383856035
2020-05-25,Chhattisgarh,40,0,3,292,0,67,225,9.409788190717359,4.202300215341414,4.527906352994241,4.7086845888097395
2020-05-26,Chhattisgarh,68,0,12,360,0,79,281,6.6218908216027845,4.692243528455851,4.219503179579535,4.802008022598665
2020-05-27,Chhattisgarh,4,0,4,364,0,83,281,125.45836315681518,6.524624258595416,4.642542036810493,5.160121054150085
2020-05-28,Chhattisgarh,34,0,0,398,0,83,315,15.524336762645172,7.583286894424458,5.783403926015814,5.0181445297893585
2020-05-29,Chhattisgarh,17,1,17,415,1,100,314,33.143912728589214,9.859152787003351,7.326003187002296,5.364583787558142
2020-05-30,Chhattisgarh,32,0,2,447,1,102,344,18.663071794655878,16.01137833339765,8.465853186398355,5.5428346847232115
2020-05-31,Chhattisgarh,51,0,12,498,1,114,383,12.831130508235878,11.056876105050064,9.08881543874014,6.520021909603736
2020-06-01,Chhattisgarh,49,0,7,547,1,121,425,14.771584326273201,10.898650344898561,11.598161613561532,7.385906015241903
2020-06-02,Chhattisgarh,15,1,9,562,2,130,430,51.24355629692292,11.429647931943759,11.170836430982348,8.641948873830371
2020-06-03,Chhattisgarh,64,0,40,626,2,170,454,12.85408780401087,10.290440992814268,10.71328719674492,9.08930368807904
2020-06-04,Chhattisgarh,147,0,36,773,2,206,565,6.5723370460292445,7.882423602114331,7.80068511635882,9.070529198358203
2020-06-05,Chhattisgarh,90,0,25,863,2,231,630,12.587154618634598,7.600866619592731,7.3755191902244865,8.029406197219284
2020-06-06,Chhattisgarh,60,2,28,923,4,259,660,20.624916730733414,6.9855767093565335,7.863534818597366,8.240203805849424
2020-06-07,Chhattisgarh,150,0,7,1073,4,266,803,9.206088849079524,6.431567046310033,7.201369460418297,7.296783656560466
2020-06-08,Chhattisgarh,124,0,69,1197,4,335,858,12.676434080741133,7.925401894478487,6.4174194920357674,7.036919260003795
2020-06-09,Chhattisgarh,14,1,12,1211,5,347,859,119.21997173571137,10.229835755337948,7.353216900773005,7.800426295259052
2020-06-10,Chhattisgarh,51,1,4,1262,6,351,905,33.606077294718304,11.078875096908112,9.898587681569968,8.291192159465918
2020-06-11,Chhattisgarh,136,0,70,1398,6,421,971,13.545322103887964,13.098802432798037,10.058455487178447,7.60616885305022
2020-06-12,Chhattisgarh,47,0,123,1445,6,544,895,41.9242105749032,18.406285141988974,10.824737696950912,8.286137356188641
2020-06-13,Chhattisgarh,105,0,87,1550,6,631,913,19.763095276164503,14.042208332277069,13.192161142188443,9.962859493586564
2020-06-14,Chhattisgarh,121,3,88,1671,9,719,943,18.442780525175092,12.34568440546985,14.544288550840019,10.490105393486102
2020-06-15,Chhattisgarh,44,0,124,1715,9,843,863,53.337823668356606,16.958107821067934,13.943953356907592,11.18810987847152
2020-06-16,Chhattisgarh,69,0,91,1784,9,934,841,35.14503724074856,16.444873423667584,14.016716197314675,13.633905706600618
2020-06-17,Chhattisgarh,80,0,165,1864,9,1099,756,31.602443918216796,18.787553184157886,16.865945877572468,15.649973746114735
2020-03-14,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-15,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-16,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-17,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-18,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-19,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-20,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-21,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-22,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-23,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-24,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-25,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-26,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-27,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-28,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-29,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-30,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-03-31,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-01,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-02,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-03,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-04,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-05,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-06,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-07,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-08,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-09,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-10,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-11,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-12,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-13,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-14,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-15,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-16,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-17,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-18,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-19,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-20,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-21,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-22,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-23,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-24,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-25,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-26,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-27,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-28,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-29,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-04-30,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-05-01,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-05-02,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-05-03,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-05-04,Dadra and Nagar Haveli,0,0,0,0,0,0,0,,,,
2020-05-05,Dadra and Nagar Haveli,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0
2020-05-06,Dadra and Nagar Haveli,0,0,0,1,0,0,1,,0.0,0.0,0.0
2020-05-07,Dadra and Nagar Haveli,0,0,0,1,0,0,1,,0.0,0.0,0.0
2020-05-08,Dadra and Nagar Haveli,0,0,0,1,0,0,1,,0.0,0.0,0.0
2020-05-09,Dadra and Nagar Haveli,0,0,0,1,0,0,1,,,0.0,0.0
2020-05-10,Dadra and Nagar Haveli,0,0,0,1,0,0,1,,,0.0,0.0
2020-05-11,Dadra and Nagar Haveli,0,0,0,1,0,0,1,,,,0.0
2020-05-12,Dadra and Nagar Haveli,0,0,1,1,0,1,0,,,,0.0
2020-05-13,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,0.0
2020-05-14,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-15,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-16,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-17,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-18,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-19,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-20,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-21,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-22,Dadra and Nagar Haveli,0,0,0,1,0,1,0,,,,
2020-05-23,Dadra and Nagar Haveli,1,0,0,2,0,1,1,2.0,5.0,7.0,10.0
2020-05-24,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,5.0,7.0,10.0
2020-05-25,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,5.0,7.0,10.0
2020-05-26,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,5.0,7.0,10.0
2020-05-27,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,,7.0,10.0
2020-05-28,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,,7.0,10.0
2020-05-29,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,,,10.0
2020-05-30,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,,,10.0
2020-05-31,Dadra and Nagar Haveli,0,0,0,2,0,1,1,,,,10.0
2020-06-01,Dadra and Nagar Haveli,1,0,0,3,0,1,2,3.4190225827029095,8.547556456757274,11.966579039460182,17.095112913514548
2020-06-02,Dadra and Nagar Haveli,0,0,0,3,0,1,2,,8.547556456757274,11.966579039460182,17.095112913514548
2020-06-03,Dadra and Nagar Haveli,8,0,0,11,0,1,10,1.0669687651207678,2.0329900462003336,2.8461860646804666,4.065980092400667
2020-06-04,Dadra and Nagar Haveli,3,0,0,14,0,1,13,5.748393339390409,1.7810359355401109,2.493450309756155,3.5620718710802217
2020-06-05,Dadra and Nagar Haveli,0,0,0,14,0,1,13,,2.2498276865942612,2.493450309756155,3.5620718710802217
2020-06-06,Dadra and Nagar Haveli,5,0,0,19,0,1,18,4.539547032892518,1.8776063433474666,2.155220512473295,3.0788864463904217
2020-06-07,Dadra and Nagar Haveli,1,0,1,20,0,2,18,27.0268146679298,5.797125133471666,2.557576907404454,3.0102999566398116
2020-06-08,Dadra and Nagar Haveli,2,0,0,22,0,2,20,14.545081794683426,7.667809670589767,2.43523228563147,2.8906482631788784
2020-06-09,Dadra and Nagar Haveli,2,0,0,24,0,2,22,15.932334472595622,6.429978484254658,6.219287370453917,2.7894294565112983
2020-06-10,Dadra and Nagar Haveli,5,0,0,29,0,2,27,7.325511058685996,8.196002727823208,6.66269396831714,3.0552836829642076
2020-06-11,Dadra and Nagar Haveli,1,0,0,30,0,2,28,40.89176726722867,8.547556456757274,6.366323684063591,3.0102999566398116
2020-06-12,Dadra and Nagar Haveli,0,0,0,30,0,2,28,,11.174208714828355,10.62274987697711,6.908658662592842
2020-06-13,Dadra and Nagar Haveli,5,0,0,35,0,2,33,8.99311221120384,9.185764363039612,8.670288380926667,7.5647079736603
2020-06-14,Dadra and Nagar Haveli,4,0,0,39,0,2,37,12.810723956042755,11.698062057638424,8.474877917075458,6.765683359131177
2020-06-15,Dadra and Nagar Haveli,0,0,0,39,0,2,37,,13.209633979055702,9.993722255753012,9.638789213626751
2020-06-16,Dadra and Nagar Haveli,15,0,7,54,0,9,45,4.259984436438248,5.89624792419688,7.8046038746375626,6.978564744558165
2020-06-17,Dadra and Nagar Haveli,5,0,3,59,0,12,47,15.654897527811425,6.636932920318808,7.173950701403668,7.02636290302214
2020-03-14,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-15,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-16,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-17,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-18,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-19,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-20,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-21,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-22,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-23,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-24,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-25,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-26,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-27,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-28,Daman and Diu,0,0,0,0,0,0,0,,,,
2020-03-29,Daman and Diu,0,0,0,0,0,0,0,,,,
